depth [m],acid [mol/L],conductivity [S/m],sscl [mol/L]
381.4,1.60120662788503e-06,7.92838238876389e-06,1.52529360591562e-06
381.8,1.50806010745894e-06,8.283486926892e-06,3.33030882992606e-06
382,1.75500508107494e-06,9.01505822682637e-06,3.87100260983036e-06
382.2,1.84142121764145e-06,8.87037478784269e-06,2.76123749456285e-06
382.4,2.63800521013611e-07,5.28868246378231e-06,2.7516093953893e-06
383.5,2.98352183126881e-06,1.14079618348999e-05,2.49773162244454e-06
384.5,1.39811798030783e-06,7.6336344659398e-06,1.89977598956068e-06
384.6,1.62459531823725e-06,8.16881147218213e-06,1.957544584602e-06
384.8,1.58392366809167e-06,8.31391255519626e-06,2.71056328838626e-06
385,1.48983799610548e-06,7.80027266177703e-06,1.73812527185733e-06
385.2,1.8467638707744e-06,8.68295019740531e-06,1.95095693779904e-06
385.5,1.62810277611207e-06,8.13900594394607e-06,1.7877859939104e-06
385.6,1.48052037924533e-06,7.92458669826922e-06,2.17392344497608e-06
385.8,1.60918797352362e-06,8.1133750477997e-06,1.82781861678991e-06
386,1.91773016009982e-06,8.87557328183769e-06,2.005178338408e-06
386.2,2.45704950150889e-06,1.03469579492377e-05,2.76782514136581e-06
386.4,1.95290554490916e-06,8.82271842938852e-06,1.55569812962157e-06
386.6,1.65382241238375e-06,8.22843826941484e-06,1.82731187472814e-06
386.8,1.55827790871269e-06,7.94496529094683e-06,1.60687907785994e-06
387,1.72741557352963e-06,8.37173227825381e-06,1.72647020443671e-06
387.2,1.58139204730211e-06,7.96118470021497e-06,1.46853849499783e-06
387.5,1.71368431499262e-06,8.29446086528546e-06,1.55215093518921e-06
388.5,1.45814452226708e-06,7.73125127830041e-06,1.56583297085689e-06
388.6,1.4454804834557e-06,7.72149487125387e-06,1.62208133971292e-06
388.8,1.66799831847487e-06,8.32811994031217e-06,1.92359286646368e-06
389,1.56229285247979e-06,8.00785013141012e-06,1.66211396259243e-06
389.2,1.18157657492589e-06,7.47557506076913e-06,2.73590039147455e-06
389.6,1.90204585471827e-06,8.92957282571096e-06,2.08929752066116e-06
389.8,2.06699058870071e-06,9.16693082175303e-06,1.62917572857764e-06
390,1.81021110552329e-06,8.63789152088175e-06,1.8070421922575e-06
390.2,1.79162769361699e-06,8.56943668620773e-06,1.7132949108308e-06
390.42,1.89467062370681e-06,8.81042498087021e-06,1.71633536320139e-06
390.6,1.34632828306811e-06,7.56732032432298e-06,1.75130056546324e-06
390.8,1.78858060102178e-06,8.40505963566569e-06,1.17766855154415e-06
391.04,1.45475914241074e-06,7.71570645351355e-06,1.40834344061151e-06
391.2,1.31125360011746e-06,7.45400532407213e-06,1.61549369290996e-06
391.6,1.25890436051576e-06,7.22282768993449e-06,1.2410113092649e-06
391.8,1.11816485476245e-06,6.88488260138799e-06,1.18374945628534e-06
392,1.36898029592316e-06,7.49611816297372e-06,1.28611135276207e-06
392.2,1.61629328015079e-06,8.15033056896083e-06,1.55012396694215e-06
392.4,1.8983537422775e-06,8.72864191456296e-06,1.3170226185298e-06
392.8,1.92509738291396e-06,8.77139653043924e-06,1.23493040452371e-06
393,1.83956416434002e-06,8.58049329305451e-06,1.24202479338843e-06
393.2,2.00719449195282e-06,8.97413959710951e-06,1.25672031317964e-06
393.4,1.48713257972765e-06,7.77529971872375e-06,1.23746411483254e-06
393.6,2.06640712978469e-06,9.03298604147893e-06,9.87640278381905e-07
393.78,2.01088276347536e-06,8.98746528826716e-06,1.23898434101783e-06
394,1.69935876207143e-06,8.34167152119369e-06,1.45333623314485e-06
394.2,1.81339623564308e-06,8.54681060110855e-06,1.25976076555024e-06
394.4,1.43449785743941e-06,7.78651999364392e-06,1.60586559373641e-06
394.6,1.02876985092162e-06,6.69981832128384e-06,1.11229882557634e-06
394.8,1.36081589081134e-06,7.50309142986982e-06,1.22378207916485e-06
395,1.83668650005118e-06,8.62212310362523e-06,1.28408438451501e-06
395.2,1.72384159352394e-06,8.41000668266365e-06,1.42546541974772e-06
395.4,1.67184185369152e-06,8.24535804530909e-06,1.27242931709439e-06
395.6,1.82542893340077e-06,8.66417170850779e-06,1.46651152675076e-06
395.8,1.89646424290578e-06,8.88235466879508e-06,1.62765550239234e-06
396,1.96421422601092e-06,8.9381302177802e-06,1.29725967812092e-06
396.2,1.92990529647833e-06,8.9114171605936e-06,1.45232274902131e-06
396.4,1.68257030562037e-06,8.38617284947845e-06,1.58610265332753e-06
396.6,1.99365990225224e-06,9.09905476625921e-06,1.55772509786864e-06
396.75,1.76802021037897e-06,8.5900653528305e-06,1.58762287951283e-06
397,1.52445747104118e-06,8.07475994033093e-06,1.72393649412788e-06
397.2,1.79420478786224e-06,8.6674998548821e-06,1.61622429695653e-06
397.5,1.71249659724506e-06,8.4081647526627e-06,1.37631143975642e-06
397.6,1.71671665869937e-06,8.44941768032349e-06,1.47056546324489e-06
398,1.55016704056265e-06,8.18079528274042e-06,1.81768377555459e-06
398.2,1.23948570841057e-06,7.24534773321101e-06,1.12120271909288e-06
398.4,1.5403383289814e-06,8.12580614466155e-06,1.69403871248369e-06
398.83,3.11064503572752e-06,1.16312772182864e-05,1.25874728142671e-06
399.18,1.58662691511358e-06,8.0548498547371e-06,1.0887654077229e-06
399.4,1.24249392501888e-06,7.28589143361708e-06,1.16661495501086e-06
399.5,1.20294321427741e-06,7.18076660130697e-06,1.11894621047584e-06
399.65,1.18103034727704e-06,7.06711470490229e-06,9.12757735593603e-07
399.8,1.37260429572296e-06,7.53982431962455e-06,9.95748151370161e-07
400.5,1.37070921786217e-06,7.53686347156103e-06,9.64093306631315e-07
400.78,1.06102792513443e-06,6.80543186321848e-06,9.09372972668039e-07
401.03,1.29431031358988e-06,7.36184716767885e-06,9.44066792655064e-07
401.18,1.87599314743566e-06,8.75836122631703e-06,1.08138755980861e-06
401.8,1.25064208062633e-06,7.32815256472591e-06,1.11837973031753e-06
401.98,1.33590509306322e-06,7.49895926708135e-06,1.02304459425154e-06
402.4,2.41752471546654e-06,1.00402603834924e-05,1.08442801217921e-06
402.6,4.05613558161048e-06,1.38497659928714e-05,1.06770552414093e-06
402.75,1.75950334709954e-06,8.48437533901043e-06,9.83586341887777e-07
402.9,1.39353712320074e-06,7.58583203035004e-06,8.27003044802088e-07
403.27,1.58147272688875e-06,8.12936593452793e-06,1.14168986515876e-06
403.5,1.86069954071436e-06,8.69641921228921e-06,8.68049151805133e-07
403.65,1.18318591035645e-06,7.2832415481105e-06,1.37703438355005e-06
403.8,1.18256241185387e-06,7.1013327867647e-06,8.01906749781401e-07
404.2,1.31455029488202e-06,7.49658427334519e-06,1.05757068290561e-06
404.4,1.50287685505751e-06,7.93879284355198e-06,1.05757068290561e-06
404.6,1.94540383125729e-06,8.945911061335e-06,9.69904306220096e-07
405,1.29549997120255e-06,7.4923852428692e-06,1.1427033492823e-06
405.2,1.95009297397299e-06,8.96159646110669e-06,9.50648107872988e-07
405.4,1.75778799846878e-06,8.52440356851622e-06,9.75478468899522e-07
405.58,2.16501656571546e-06,9.47867257711676e-06,9.77505437146585e-07
405.8,2.57711194361538e-06,1.04027106372888e-05,8.45245759025663e-07
405.97,1.85768868114722e-06,8.7890531402907e-06,1.04236842105263e-06
406.2,1.40585839836708e-06,7.7604825349537e-06,1.11331230969987e-06
406.4,1.59653065652305e-06,8.1779313974538e-06,1.01500434971727e-06
406.6,1.40866857832428e-06,7.77488045076686e-06,1.11685950413223e-06
406.8,1.57212594467297e-06,8.05147861878369e-06,7.75822096563723e-07
407.2,1.95429891821793e-06,8.93599360916184e-06,7.25654632448891e-07
407.42,1.54122309518951e-06,8.02216533760666e-06,8.7717050891692e-07
407.6,1.54829117829189e-06,8.06426934951425e-06,9.47607655502392e-07
407.8,1.80998054093331e-06,8.77006556079601e-06,1.22935624184428e-06
407.98,2.23480020375007e-06,9.71922226975122e-06,1.07784036537625e-06
408.2,1.94377221590886e-06,8.98733761085155e-06,9.06561548499348e-07
408.4,1.43499360877405e-06,7.88766233089219e-06,1.18222923010004e-06
410.87,2.1576336053069e-06,9.72750062059593e-06,1.49640930839495e-06
411,2.0336475003583e-06,9.336250347813e-06,1.17665506742062e-06
411.2,2.20207468623906e-06,9.84977367321851e-06,1.53238799478034e-06
411.4,2.15242290856843e-06,9.79789161115318e-06,1.72241626794258e-06
411.6,2.20898132218638e-06,9.79343175498774e-06,1.28205741626794e-06
411.8,2.78546317429925e-06,1.13169157674312e-05,1.79386689865159e-06
412,1.840073385962e-06,8.91403881163527e-06,1.22124836885602e-06
412.2,1.93690198410264e-06,9.25882731282712e-06,1.57444758590692e-06
412.4,2.31782319275462e-06,9.99350719223156e-06,1.05959765115268e-06
412.6,2.91928370103224e-06,1.15318559023203e-05,1.43002609830361e-06
412.8,3.04693995852019e-06,1.19632553501192e-05,1.82427142235755e-06
413,2.01719543875795e-06,9.4479732448497e-06,1.52833405828621e-06
413.2,2.03963676899036e-06,9.49336080219562e-06,1.49336885602436e-06
413.4,2.59014245861589e-06,1.07555027709907e-05,1.37377772944759e-06
413.6,2.18933315926097e-06,9.93999165502254e-06,1.76194214876033e-06
413.82,4.94841184365818e-07,5.83214436064371e-06,1.39339407102361e-06
414,1.73436024885592e-06,8.84200685162513e-06,1.65856676816007e-06
414.2,1.75153191095989e-06,8.80298432277945e-06,1.40012831665942e-06
414.4,3.035130467846e-06,1.1846774978235e-05,1.44016093953893e-06
414.62,1.81989068704359e-06,9.02323749827008e-06,1.5597520661157e-06
414.8,1.91508818991239e-06,9.27270482139914e-06,1.62664201826881e-06
415.03,2.10669135979756e-06,9.94445557575858e-06,2.29503479773815e-06
415.17,2.2717630278805e-06,1.00257797150268e-05,1.32918442801218e-06
415.41,2.35878292982306e-06,1.02104905763059e-05,1.25013266637669e-06
415.6,2.4764514831965e-06,1.05556797571792e-05,1.44725532840365e-06
415.8,2.3296590523003e-06,1.0224709200286e-05,1.4837407568508e-06
416.02,2.07743313468347e-06,9.56936351839271e-06,1.28611135276207e-06
416.39,2.11913563139625e-06,9.67238874663523e-06,1.27800347977381e-06
416.6,2.52200832186222e-06,1.07125740775409e-05,1.53694867333623e-06
416.8,2.43941401654199e-06,1.06020826345742e-05,1.78727925184863e-06
417,2.37515030203053e-06,1.02920447678906e-05,1.28509786863854e-06
417.2,2.12572091521919e-06,9.7769753405243e-06,1.50553066550674e-06
417.5,2.67916087649446e-06,1.09254226707404e-05,9.87133536320139e-07
417.6,3.56473609149474e-06,1.3341295107963e-05,1.96970639408438e-06
417.82,4.43461262150359e-06,1.52704666212966e-05,1.54911048281862e-06
418,1.98912607337781e-06,9.58385929433254e-06,1.86126359286646e-06
418.2,1.73933552556558e-06,9.10956460645627e-06,2.21294258373206e-06
418.4,2.15603768223241e-06,9.81323150516849e-06,1.32361026533275e-06
419.6,2.23350426088076e-06,1.00851473026878e-05,1.52377337973032e-06
419.8,1.91626693542117e-06,9.25081429490991e-06,1.26026750761201e-06
419.98,2.16442878226039e-06,9.84858693672693e-06,1.27648325358852e-06
420.25,2.12264550312538e-06,9.94040174199318e-06,1.85011526750761e-06
420.4,1.85994438074072e-06,9.10430010475835e-06,1.18628316659417e-06
420.6,2.27980526396704e-06,1.01708482336379e-05,1.38796650717703e-06
420.8,2.05841249422427e-06,9.80752080457712e-06,1.87798608090474e-06
421,2.03470980310042e-06,9.62182462917923e-06,1.46701826881253e-06
421.2,1.98575916190891e-06,9.41331722883635e-06,1.17108090474119e-06
421.4,2.0591542894207e-06,9.70355246852475e-06,1.51617224880383e-06
421.5,2.08082817965947e-06,9.76573438962862e-06,1.54302957807742e-06
421.8,2.12908570237398e-06,1.00027504598608e-05,1.90180295780774e-06
422.02,2.3989623939958e-06,1.05119702842997e-05,1.47867333623314e-06
422.17,2.1398806698336e-06,9.99325662779929e-06,1.77106350587212e-06
422.4,2.24179086552104e-06,1.00204115837427e-05,1.093549369291e-06
423.66,2.23472417293318e-06,1.01738230441229e-05,1.54100260983036e-06
423.8,2.09507760049596e-06,9.9534965750214e-06,1.87899956502827e-06
423.97,2.20900019086007e-06,1.00965303144391e-05,1.47309917355372e-06
424.42,2.82757747740395e-06,1.17166826085998e-05,1.88812092214006e-06
424.6,2.38342974421172e-06,1.05322632115228e-05,1.49438234014789e-06
425.03,2.24349397175717e-06,1.02582789106396e-05,1.65248586341888e-06
425.2,2.8813059564053e-06,1.18363397505033e-05,1.80957590256633e-06
429.53,2.2277331041093e-06,1.04771727972891e-05,2.16125489343193e-06
429.65,2.50861184988389e-06,1.09073941432887e-05,1.40772944758591e-06
429.8,2.09209292743572e-06,1.00215319899634e-05,1.74775337103088e-06
430,2.16862540217436e-06,9.99278583512393e-06,1.08645498042627e-06
430.2,2.18628740932179e-06,1.01317834789629e-05,1.36921705089169e-06
430.4,1.87812009744753e-06,9.51601220748188e-06,1.73812527185733e-06
430.6,2.14101396040272e-06,1.02407996320816e-05,2.0097390169639e-06
430.8,2.05209531341522e-06,9.92870681494713e-06,1.69758590691605e-06
431,2.47618759663565e-06,1.07389382251587e-05,1.04591561548499e-06
431.2,2.98790762897269e-06,1.21459879667206e-05,1.57039364941279e-06
431.4,2.30649204102023e-06,1.04266466188519e-05,1.31347542409743e-06
431.6,2.07582126913778e-06,9.99092303954366e-06,1.66515441496303e-06
431.81,1.95018820967648e-06,9.61849112886996e-06,1.4391474554154e-06
432,1.98115232688875e-06,9.59627410039295e-06,1.13307525010874e-06
432.2,2.22020670444443e-06,1.02473887198687e-05,1.35097433666812e-06
432.4,2.17608295124277e-06,1.00374711162651e-05,1.02311222270552e-06
432.65,2.22223346611366e-06,1.02380153474842e-05,1.28003044802088e-06
432.8,2.31400245637364e-06,1.04728473229711e-05,1.3124619399739e-06
433.5,2.65609348171215e-06,1.13493845865611e-05,1.42546541974772e-06
433.67,2.14845458013053e-06,1.00267157756967e-05,1.11635276207047e-06
434.03,2.42131737778896e-06,1.06280863261945e-05,9.20750326228795e-07
434.2,2.70199643905605e-06,1.13678226293565e-05,1.09912353197042e-06
434.4,1.8278350640389e-06,9.23638865596302e-06,1.02311222270552e-06
434.7,2.60927649006419e-06,1.11410810300673e-05,1.05807742496738e-06
434.8,2.79319751152513e-06,1.15624721179419e-05,9.82066115702479e-07
435,3.43139955177129e-06,1.31570889563979e-05,1.12851457155285e-06
435.2,2.08901021826893e-06,9.94102025149451e-06,1.19996520226185e-06
435.4,2.46760982397576e-06,1.0777400743841e-05,9.48621139625924e-07
435.6,1.90664187602275e-06,9.41531191891533e-06,9.18723357981731e-07
435.8,2.27913091383452e-06,1.03051572637911e-05,8.73623314484558e-07
436,2.02162841599778e-06,9.67091581459481e-06,8.27003044802088e-07
436.18,1.84330802564456e-06,9.23911930160612e-06,8.1534797738147e-07
436.38,1.92431861505775e-06,9.40739222725015e-06,7.19573727707699e-07
436.6,1.96083073698076e-06,9.57522386053897e-06,9.47607655502392e-07
436.8,2.50900171695052e-06,1.08619441415293e-05,8.1281426707264e-07
437,2.13139518115941e-06,9.97818279501967e-06,8.93386254893432e-07
437.2,3.43551149991194e-06,1.31835127344958e-05,1.02108525445846e-06
437.4,2.08100053260624e-06,9.80597082896439e-06,7.17546759460635e-07
437.6,2.56123272978801e-06,1.10004157657059e-05,7.98118747281427e-07
437.8,2.52449898163575e-06,1.09391837236166e-05,8.69569377990431e-07
438,2.28782324168056e-06,1.04887063951212e-05,1.23036972596781e-06
438.2,2.18526028243416e-06,1.00915050441929e-05,7.68727707699e-07
438.4,2.40180154675912e-06,1.0711597269669e-05,1.04338190517616e-06
438.6,2.92036163599293e-06,1.19646322083617e-05,1.01500434971727e-06
438.8,2.63729110764173e-06,1.13455653211376e-05,1.20705959112658e-06
439,2.54152039005037e-06,1.10437961829143e-05,9.84599826011309e-07
439.2,2.61823534075903e-06,1.12073145365395e-05,9.03014354066986e-07
439.4,3.05579697177282e-06,1.23081764771239e-05,1.00537625054371e-06
439.6,2.6928279894302e-06,1.14118256495605e-05,9.47607655502392e-07
439.8,2.59334755796973e-06,1.11240962674396e-05,7.95585036972597e-07
440,2.58973485821606e-06,1.11712493339193e-05,9.5166159199652e-07
440.2,2.3631151727097e-06,1.06277898762415e-05,9.61289691170074e-07
440.4,3.01481022725162e-06,1.22778448980469e-05,1.14625054371466e-06
440.6,2.27845537547042e-06,1.04535036259225e-05,1.03172683775555e-06
440.8,2.54016203372209e-06,1.10408563802797e-05,8.70582862113963e-07
441,2.10634128094604e-06,1.00229137429736e-05,9.71424532405394e-07
441.2,1.98402427660514e-06,9.72753306052668e-06,9.66357111787734e-07
441.4,2.4454569303515e-06,1.08867165701691e-05,1.06263810352327e-06
441.6,2.06148948511039e-06,9.88889675599718e-06,8.60448020878643e-07
441.78,2.23395585982548e-06,1.03659767138391e-05,1.02159199652023e-06
442.02,1.92387254957537e-06,9.63210531588569e-06,1.07175946063506e-06
442.2,2.06994575428338e-06,1.00645622050874e-05,1.2916855154415e-06
442.4,2.42838627293194e-06,1.08849919823477e-05,1.11939321444106e-06
442.65,2.7001767706932e-06,1.15892212754717e-05,1.22884949978251e-06
442.8,2.97771546236828e-06,1.22744713752672e-05,1.24455850369726e-06
443,2.92367830897679e-06,1.22739762163062e-05,1.62613527620705e-06
443.22,2.18378080524474e-06,1.04429191030096e-05,1.53289473684211e-06
443.4,2.3125922578021e-06,1.08276255506258e-05,1.73356459330144e-06
443.6,2.15381701131181e-06,1.04277906181239e-05,1.68390387124837e-06
443.8,2.21942719606479e-06,1.07833114333924e-05,2.25905611135276e-06
444,2.49681872611048e-06,1.13873133189216e-05,2.02595476294041e-06
444.2,3.30863264261342e-06,1.32137675958239e-05,1.54302957807742e-06
444.6,2.23982778202183e-06,1.05256000673052e-05,1.28459112657677e-06
444.82,2.43702343222324e-06,1.10762273556844e-05,1.47715311004785e-06
445,2.56296407088569e-06,1.13407046191699e-05,1.33526533275337e-06
445.18,2.3823896984118e-06,1.09661698993467e-05,1.52478686385385e-06
445.43,2.16109030660213e-06,1.0454661704661e-05,1.59826446280992e-06
445.6,2.39679265522452e-06,1.10673691801997e-05,1.69606568073075e-06
445.8,2.35890530909129e-06,1.09655793395609e-05,1.65603305785124e-06
446,2.69037635303164e-06,1.17729999224044e-05,1.63170943888647e-06
446.2,2.17426926575556e-06,1.05843875416939e-05,1.84302087864289e-06
446.4,2.29293816006339e-06,1.07584645117617e-05,1.48120704654197e-06
446.6,2.41574749200345e-06,1.10719002471883e-05,1.50654414963027e-06
446.8,1.99381579215417e-06,1.00842617618321e-05,1.63170943888647e-06
447,2.12614005732488e-06,1.04174497023377e-05,1.64640495867769e-06
447.2,2.72021310365608e-06,1.18654469522283e-05,1.60991953023053e-06
447.4,2.91414644226597e-06,1.22673492474555e-05,1.37631143975642e-06
447.6,2.17474122827772e-06,1.05440672364468e-05,1.63170943888647e-06
448,2.3525549710172e-06,1.08770275593829e-05,1.29776642018269e-06
448.2,2.48211304959155e-06,1.12692698001748e-05,1.50755763375381e-06
448.4,2.35488705643204e-06,1.095929067045e-05,1.50147672901261e-06
448.6,2.70908834400563e-06,1.17856664934347e-05,1.35958895171814e-06
448.8,2.22687096905139e-06,1.06241227740969e-05,1.4138103523271e-06
449,2.41279773111825e-06,1.10291980744099e-05,1.24709221400609e-06
449.2,2.73129237994558e-06,1.1831508752941e-05,1.29371248368856e-06
449.4,3.7950103522979e-06,1.45195042155051e-05,1.50198347107438e-06
449.6,2.40623644554679e-06,1.11313602208351e-05,1.56228577642453e-06
449.8,2.54600906308513e-06,1.13454398147709e-05,1.16246628969117e-06
450.02,2.38465215620567e-06,1.1065580935471e-05,1.49742279251849e-06
450.4,2.39564174275994e-06,1.09934360188952e-05,1.17462809917355e-06
450.6,2.39899284095579e-06,1.10789246634777e-05,1.39100695954763e-06
450.8,2.57567010114558e-06,1.1400727514639e-05,1.03932796868204e-06
451,2.40078260971612e-06,1.10806339546701e-05,1.35452153110048e-06
451.2,2.13430787656217e-06,1.04231765093896e-05,1.33678555893867e-06
451.6,2.0013380232599e-06,1.01166249136662e-05,1.37225750326229e-06
451.8,2.15898579587156e-06,1.04388001258326e-05,1.16094606350587e-06
452,2.18612865112049e-06,1.06001257166727e-05,1.42850587211831e-06
452.18,1.97015443762042e-06,1.0112044817187e-05,1.54860374075685e-06
452.4,1.85621912403264e-06,9.58549943525251e-06,8.02679425837321e-07
452.6,2.05534595608374e-06,1.01731043648272e-05,1.07632013919095e-06
452.8,1.71816520399334e-06,9.36287121999366e-06,1.12800782949108e-06
453.2,2.00752135670995e-06,1.00773339650662e-05,1.10216398434102e-06
453.4,2.01320257364545e-06,1.01568792004438e-05,1.28357764245324e-06
453.6,1.95281207284646e-06,9.98291400345013e-06,1.19641800782949e-06
453.8,2.22514551127353e-06,1.0687657557434e-05,1.27749673771205e-06
454,1.93156252821702e-06,9.96206241511947e-06,1.26381470204437e-06
454.2,2.4527124042434e-06,1.12647778006833e-05,1.29269899956503e-06
454.4,2.14493121848677e-06,1.05417119887993e-05,1.3915137016094e-06
454.6,2.40302624837489e-06,1.12917893294132e-05,1.70924097433667e-06
454.8,2.37516449031029e-06,1.11415021313783e-05,1.45333623314485e-06
455,2.11411123506124e-06,1.04081893489487e-05,1.18020226185298e-06
455.2,2.30987133164945e-06,1.08931640364284e-05,1.16753371030883e-06
455.42,2.01144719280988e-06,1.03289839677406e-05,1.67072857764245e-06
455.6,2.11877389528973e-06,1.04798848454175e-05,1.31752936059156e-06
455.8,2.32016072561458e-06,1.10128578318844e-05,1.40468899521531e-06
456,2.31338059994631e-06,1.11420092118799e-05,1.82325793823401e-06
456.2,2.15106930240337e-06,1.0826876353331e-05,2.06750761200522e-06
456.37,2.2947915304189e-06,1.10632621139706e-05,1.70011961722488e-06
456.8,2.53296750743772e-06,1.18510768990712e-05,2.25297520661157e-06
457,2.4438682808553e-06,1.1379994468219e-05,1.49792953458025e-06
457.2,2.36779045784435e-06,1.11922747478601e-05,1.4867812092214e-06
457.4,2.17716400580467e-06,1.07228077452714e-05,1.4837407568508e-06
457.6,1.8185882640421e-06,9.77728142855198e-06,1.30688777729448e-06
457.8,1.76353882015437e-06,9.5895026265406e-06,1.1427033492823e-06
458,2.05371483901334e-06,1.04170171518092e-05,1.44472161809482e-06
458.2,2.26217823992216e-06,1.09161756917672e-05,1.37505993851014e-06
458.4,2.53802311588476e-06,1.16081154219102e-05,1.37935189212701e-06
458.8,1.88746088495544e-06,1.0058407393494e-05,1.55215093518921e-06
459,1.47820128113398e-06,8.93239893520382e-06,1.22020703466561e-06
459.2,1.23659940663475e-06,8.26474831864046e-06,1.0114799875892e-06
459.38,1.89520134947786e-06,9.92419638024493e-06,1.06010439321444e-06
459.6,1.64217475291909e-06,9.40999208176058e-06,1.38718867232674e-06
460,2.42771249444056e-06,1.12858393169508e-05,1.12243366681166e-06
460.2,1.90205010549774e-06,9.87146734931216e-06,7.99638973466725e-07
460.37,1.49037442921765e-06,8.93346833800749e-06,1.04786618903901e-06
460.6,1.81013891766967e-06,9.77338400120952e-06,1.15942583732057e-06
460.8,1.90903401452814e-06,9.9828650837585e-06,1.03679425837321e-06
461.2,1.54318487743352e-06,9.0226023740753e-06,8.7016613544693e-07
461.4,2.00985755776961e-06,1.02492942852259e-05,1.04034145280557e-06
461.6,1.41414940921464e-06,8.81110555574652e-06,1.17057416267943e-06
461.78,1.80107183993314e-06,9.75103784244106e-06,1.08240104393214e-06
462.18,1.84292927098336e-06,9.85423029917331e-06,1.05199652022619e-06
462.4,1.47382866244794e-06,8.92032046329747e-06,1.00330014385242e-06
462.61,2.14168376882784e-06,1.06823451577965e-05,1.26280121792084e-06
462.8,1.92360042376347e-06,1.01696946301863e-05,1.34540017398869e-06
463,2.39258944545909e-06,1.13381497410415e-05,1.31904958677686e-06
463.2,1.96923392814684e-06,1.03092384670266e-05,1.39303392779469e-06
463.4,2.64560046434274e-06,1.19975481852432e-05,1.36769682470639e-06
463.6,1.9117901389112e-06,1.01064168931498e-05,1.19236407133536e-06
463.8,1.79925114763521e-06,9.85049933723879e-06,1.25469334493258e-06
464,1.92958285390754e-06,1.02139875154837e-05,1.35046759460635e-06
464.2,2.20837141682845e-06,1.09229055082652e-05,1.36820356676816e-06
464.5,1.6671822257609e-06,9.54058046831577e-06,1.26989560678556e-06
464.65,1.80637925799869e-06,9.92764577376883e-06,1.37225750326229e-06
464.8,1.51404524141803e-06,9.31180586324338e-06,1.70518703784254e-06
465,1.90541118005887e-06,1.0177492536949e-05,1.35350804697695e-06
465.22,2.25447005484674e-06,1.11305844531671e-05,1.56633971291866e-06
465.4,2.16072862315074e-06,1.07962273785029e-05,1.26280121792084e-06
465.6,1.76342422537725e-06,9.85562683630216e-06,1.4138103523271e-06
465.8,1.95334549741675e-06,1.02951308543386e-05,1.2916855154415e-06
466,2.02138755332299e-06,1.05924052866088e-05,1.64843192692475e-06
466.2,2.3621882369505e-06,1.1496530540663e-05,1.77613092648978e-06
466.43,2.34371338863176e-06,1.14611850258656e-05,1.79183993040452e-06
466.6,2.45632942773846e-06,1.17768973314989e-05,1.87545237059591e-06
466.8,2.07928728368405e-06,1.082330330992e-05,1.84302087864289e-06
467,2.010077208344e-06,1.06748979851116e-05,1.90382992605481e-06
467.48,1.95028622850407e-06,1.04596191265662e-05,1.68086341887777e-06
467.6,2.03876645346167e-06,1.07774285790406e-05,1.95095693779904e-06
467.8,2.21339745653275e-06,1.10194243830691e-05,1.3600956937799e-06
468,1.71457545781572e-06,9.76648669582962e-06,1.35350804697695e-06
468.43,1.87487335476616e-06,1.01847464227758e-05,1.36769682470639e-06
468.6,1.94287161294689e-06,1.04287009257918e-05,1.56836668116572e-06
468.8,2.00311362922273e-06,1.04474856342494e-05,1.1665202261853e-06
468.98,2.08866850945576e-06,1.07053575195753e-05,1.27749673771205e-06
469.43,2.20799748431532e-06,1.11104663746105e-05,1.55012396694215e-06
469.6,1.96669550144589e-06,1.0504782065079e-05,1.54657677250979e-06
469.8,1.70478606231217e-06,9.85048155251719e-06,1.55164419312745e-06
470.01,2.05055797019687e-06,1.06796479126303e-05,1.41127664201827e-06
470.22,1.71959552712273e-06,9.96263709221291e-06,1.74167246628969e-06
470.47,1.73767284141564e-06,9.91761519292898e-06,1.46093736407134e-06
470.6,2.16023789023134e-06,1.10107143036429e-05,1.52782731622445e-06
470.8,2.07414637275342e-06,1.0732818408514e-05,1.3377990430622e-06
471,1.84882306405403e-06,1.02069148846769e-05,1.45029578077425e-06
471.23,1.67726565954632e-06,9.8660691239327e-06,1.70468029578077e-06
471.51,2.56045166207701e-06,1.19964462158782e-05,1.38745976511527e-06
471.6,2.02922769526053e-06,1.06676365531646e-05,1.42293170943889e-06
471.8,1.91470117263802e-06,1.04491226335184e-05,1.61600043497173e-06
472,2.0428342999157e-06,1.07685978200077e-05,1.58863636363636e-06
472.2,1.78532509780607e-06,1.02327893025643e-05,1.9114310569813e-06
472.6,1.8315738464804e-06,1.03890327316606e-05,1.99808394954328e-06
472.8,2.14996159036399e-06,1.12128216982724e-05,2.0350761200522e-06
473,2.12245893332145e-06,1.09937805088616e-05,1.58711613745107e-06
473.2,2.30328871037517e-06,1.17084007703297e-05,2.31733144845585e-06
473.4,1.79922126244414e-06,1.03757771220529e-05,2.14301217920835e-06
473.6,2.26712780845325e-06,1.13728597967557e-05,1.58052849064811e-06
474,1.46170523665154e-06,9.50859367309252e-06,2.07004132231405e-06
474.2,2.37892624352038e-06,1.16843319440201e-05,1.61802740321879e-06
474.63,2.31813843341749e-06,1.14824518236805e-05,1.44877555458895e-06
474.8,2.3424634621789e-06,1.16030334015502e-05,1.60687907785994e-06
475.03,2.06948301452722e-06,1.08932463366255e-05,1.54252283601566e-06
475.2,1.75630282504391e-06,1.0293535912391e-05,2.09791213571118e-06
