depth [m],acid [mol/L],conductivity [S/m],sscl [mol/L]
111.313,2.44216231541945e-06,1.69009962436314e-05,5.10491953023053e-06
111.563,3.8042229258211e-06,2.16262559794037e-05,6.79309903124205e-06
111.813,4.2201348372985e-06,2.28006992351682e-05,6.63021313614615e-06
112.063,2.52941684149732e-06,1.7108329966085e-05,4.94789104488857e-06
112.314,2.33224084057008e-06,1.61592342977498e-05,4.032121155365e-06
112.564,3.01944471990252e-06,1.91196895393483e-05,6.31471177552078e-06
112.804,2.35156083022122e-06,1.61250696048838e-05,3.7860934238512e-06
113.064,2.29849235543763e-06,1.65371307994046e-05,5.19816006959548e-06
113.309,2.49580114887885e-06,1.73666445735864e-05,5.79531989788054e-06
113.619,3.67926267667035e-06,2.15311378933589e-05,7.39450015272022e-06
113.839,2.87183633251758e-06,1.85146344158835e-05,5.84999272710583e-06
114.059,3.62605751754318e-06,2.05615287689203e-05,5.3527163984341e-06
114.261,2.71683487393465e-06,1.83343302386072e-05,6.53340309242193e-06
114.531,3.24623213592399e-06,1.86191753168994e-05,3.30770616812993e-06
114.761,2.928944255993e-06,1.84630648789707e-05,5.26225981293398e-06
115.011,2.65328707362204e-06,1.76906698751593e-05,5.37160547138456e-06
115.214,3.47198750763737e-06,2.06070582724204e-05,6.56073950703458e-06
115.464,2.40140774251897e-06,1.6723030129416e-05,4.81120897182536e-06
115.714,3.66131394994415e-06,2.01763112651508e-05,4.06305785123967e-06
115.964,3.67556851718101e-06,2.0424429682312e-05,4.56518124031156e-06
116.212,2.9803775000589e-06,1.8611309920864e-05,5.19391877640237e-06
116.462,2.68875406390753e-06,1.68852281764063e-05,3.04801022930981e-06
116.712,3.84767281709734e-06,2.06474290014683e-05,3.81342983846385e-06
116.962,2.19962434123624e-06,1.60507045469895e-05,4.57884944761788e-06
117.208,2.48413391584525e-06,1.67973612545732e-05,4.31915350879776e-06
117.458,2.27459441692669e-06,1.61877973021545e-05,4.34648992341041e-06
117.708,2.78810156070629e-06,1.86000232953527e-05,6.53340309242193e-06
117.958,3.04164868507118e-06,1.85355811198564e-05,4.48317199647363e-06
118.21,2.59396906200413e-06,1.74289603961989e-05,5.0402861209632e-06
118.46,3.46237519241396e-06,2.08942339921851e-05,7.21374283450025e-06
118.71,2.54354242942752e-06,1.6885717701055e-05,4.04578936267132e-06
118.96,2.76828395107856e-06,1.74335431948492e-05,3.73354527478756e-06
119.239,2.05150150994456e-06,1.59294331490645e-05,5.29849499782514e-06
119.489,3.08521838557068e-06,1.93134531555427e-05,6.04034289099559e-06
119.739,2.03369842710575e-06,1.69104517208406e-05,7.85377916732097e-06
119.989,1.63551854160095e-06,1.45134455349906e-05,4.838545386438e-06
120.229,1.54992530389011e-06,1.41401238964814e-05,4.53784482569891e-06
120.479,3.74267331606054e-06,2.21799046686223e-05,8.25430852114066e-06
120.709,2.10354229355646e-06,1.73840734415669e-05,8.48069309253385e-06
120.979,2.70836576273933e-06,1.78618543229439e-05,5.17362702363419e-06
121.228,2.7639175732225e-06,1.8020365077941e-05,5.14695884309999e-06
121.478,2.12516102502908e-06,1.57566840935577e-05,4.25081247226615e-06
121.728,2.6620886542899e-06,1.77312781171385e-05,5.16658236178973e-06
121.978,2.94144583621199e-06,1.85741595567912e-05,5.18007629648076e-06
122.218,2.35084685735185e-06,1.70583409671381e-05,5.78648760330579e-06
122.548,1.80892996011664e-06,1.69480812711345e-05,9.52054045070827e-06
122.718,3.4976940989219e-06,2.00503290873516e-05,4.69445846020009e-06
122.968,2.76213612244168e-06,1.83669204052234e-05,5.96033834939299e-06
123.22,3.09318258066082e-06,1.88249439287637e-05,4.63352227684317e-06
123.47,2.28230303792421e-06,1.61325603037321e-05,3.95461505002175e-06
123.72,1.96660744174258e-06,1.65270799652664e-05,7.26707919556864e-06
123.97,2.00894770653519e-06,1.50230753372348e-05,3.21202871698568e-06
124.17,2.25325741466456e-06,1.61445685956158e-05,4.17707481513702e-06
124.37,2.75899255841608e-06,1.82053804560414e-05,5.53364746084585e-06
124.67,3.02751203759828e-06,1.84401234495537e-05,4.11413039920293e-06
124.93,2.9177623191153e-06,1.91931285613501e-05,6.7870519459531e-06
125.168,2.84336463534631e-06,1.86281903619152e-05,5.92888212266203e-06
125.418,1.9935001224144e-06,1.61623024395078e-05,6.10701334233108e-06
125.668,1.47442282144153e-06,1.3385314478439e-05,3.06167843661614e-06
125.918,3.28635180015621e-06,1.91645513199956e-05,3.94689071906113e-06
126.17,2.44757270415127e-06,1.67213733507268e-05,4.10046219189661e-06
126.42,2.1663902276326e-06,1.58232055533067e-05,3.95011191152707e-06
126.67,1.82087649812924e-06,1.50229799707719e-05,4.52025660054637e-06
126.92,2.0088966343808e-06,1.63240979628987e-05,6.34204819013342e-06
127.11,2.09332531650151e-06,1.56971138450954e-05,4.1551350211219e-06
127.36,1.96001616630909e-06,1.58202818183315e-05,5.44030882897616e-06
127.61,2.43487917068436e-06,1.69199862011027e-05,4.63415615484994e-06
127.86,2.98542799657803e-06,2.01675739278968e-05,8.58715413201139e-06
128.08,2.58925128644136e-06,1.66164492921739e-05,2.71997325395808e-06
128.33,2.32586376215401e-06,1.68489298538129e-05,5.24029747496968e-06
128.58,2.70480537562847e-06,1.77344993454038e-05,4.61359523241605e-06
128.83,2.1225780449323e-06,1.59566326304017e-05,4.52025660054637e-06
129.076,2.38868761917033e-06,1.74520782816973e-05,6.24035424500206e-06
129.366,2.61545346577871e-06,1.7437135924493e-05,4.51050841108627e-06
129.576,2.47942226144561e-06,1.72951898270085e-05,5.16029293336709e-06
129.806,2.70500756647772e-06,1.75244071948494e-05,4.04578936267132e-06
129.991,2.11020299637301e-06,1.5532116424398e-05,3.52019983051398e-06
130.241,3.15225049431285e-06,1.99093633546636e-05,6.61370877248082e-06
130.491,1.73254191696408e-06,1.65410882814102e-05,8.80049957628496e-06
130.741,1.80806275204741e-06,1.49332546716751e-05,4.2535747952044e-06
130.992,1.76691851904669e-06,1.40674731945744e-05,2.40854501957373e-06
131.242,2.22541335473249e-06,1.65288931970051e-05,5.08718355806873e-06
131.492,1.99082999913953e-06,1.55846911241485e-05,4.48317199647363e-06
131.742,2.29598876083929e-06,1.70686914812777e-05,5.88033380779041e-06
131.95,2.42628258616755e-06,1.73332677145682e-05,5.56031564138004e-06
132.2,1.8800178298213e-06,1.47702263023364e-05,3.26685211543911e-06
132.45,2.28453494432045e-06,1.63027214400184e-05,4.04578936267132e-06
132.753,2.29779368309363e-06,1.75208059086681e-05,6.94706102915828e-06
133.023,2.64805998750054e-06,1.81879812584091e-05,5.98736091411413e-06
133.253,3.43419558806603e-06,2.01090218722315e-05,4.89361112802512e-06
133.503,2.40070387784932e-06,1.64344974495824e-05,3.4717246558058e-06
133.751,2.60474700844352e-06,1.71891820337174e-05,3.81342983846385e-06
134.001,1.35963085762021e-06,1.43010256155343e-05,5.9070019883246e-06
134.251,2.44201241799805e-06,1.69346895841001e-05,4.37358160760828e-06
134.481,2.4582544871293e-06,1.70409015667424e-05,4.50692251027927e-06
134.74,3.14753919995541e-06,1.99309029785976e-05,6.51973488511561e-06
134.99,2.8060377907813e-06,1.86541678551201e-05,5.8909973490248e-06
135.24,3.31458384918034e-06,1.93180254129309e-05,3.74735754675946e-06
135.49,2.65976987032369e-06,1.82451095219478e-05,5.9470042591259e-06
135.725,1.44529023165552e-06,1.4473773026224e-05,5.64032018298263e-06
135.975,3.74119985135041e-06,2.12985082934936e-05,5.44030882897616e-06
136.225,2.85378526907895e-06,1.8723025812184e-05,5.65863782481732e-06
136.475,3.16280699346416e-06,1.96596372011122e-05,5.66698836351683e-06
136.724,2.43128066787534e-06,1.73770968851147e-05,5.45361471522249e-06
136.934,4.59266747653543e-06,2.3735475207554e-05,5.0936224820316e-06
137.184,2.47874508428933e-06,1.8078336999678e-05,6.81372012648729e-06
137.434,1.8865066677157e-06,1.56767462598327e-05,5.2759280202403e-06
137.66,3.58219269235619e-06,2.13518759388439e-05,6.68037922381631e-06
137.91,3.17252784304788e-06,1.9760947872467e-05,5.78699517592072e-06
138.17,2.72827183893923e-06,1.80277942385616e-05,4.80027249615543e-06
138.41,3.52978833543373e-06,2.16235657371438e-05,7.70710417438289e-06
138.659,2.23666391698052e-06,1.8229211993044e-05,8.92533937102829e-06
138.909,3.24664959720973e-06,2.03088994327051e-05,6.54703832114533e-06
139.159,3.78510436109196e-06,2.09664250678895e-05,4.16187255328404e-06
139.409,3.50244986272032e-06,2.05873701089402e-05,5.31471074380165e-06
139.669,3.39770041487574e-06,2.02467999680566e-05,5.24224662896912e-06
139.919,3.10631270373353e-06,1.94708852050738e-05,5.48294910830796e-06
140.189,2.76653953682978e-06,1.8564944999009e-05,5.76216398434102e-06
140.439,2.76972693793686e-06,1.93313107071232e-05,7.61582644628099e-06
140.659,2.69755118674285e-06,1.80575565156889e-05,5.00661157024793e-06
140.909,3.04380564409371e-06,2.03100866766763e-05,7.97307959982601e-06
141.159,3.12118826181782e-06,1.85103740704227e-05,2.95886689865159e-06
141.409,3.27689217346309e-06,1.95680684261681e-05,4.39700086994345e-06
141.633,2.77334578187986e-06,1.77596082413149e-05,3.67387994780339e-06
141.883,3.89065584438068e-06,2.16103038499973e-05,4.84901478903871e-06
142.133,2.59710122252339e-06,1.68361418590259e-05,2.69029360591562e-06
142.383,3.93299131363716e-06,2.20502975129282e-05,5.59443236189648e-06
142.626,2.7290128522318e-06,1.94281759487177e-05,8.06712461159455e-06
142.876,3.11213628675005e-06,1.90308473995414e-05,4.23636363636364e-06
143.126,2.54747632962548e-06,1.70487614906454e-05,3.54162026968247e-06
143.376,3.08624199955555e-06,1.89676189479567e-05,4.25156589821662e-06
143.627,2.88608514682565e-06,1.82870291920917e-05,4.05292301000435e-06
143.877,3.13813284934686e-06,1.95527609014391e-05,5.28329273597216e-06
144.127,2.72686114889638e-06,1.79944131493253e-05,4.49429534580252e-06
144.377,2.9557531577104e-06,1.87916976797923e-05,4.74462592431492e-06
144.623,3.3698177414026e-06,2.01060962393486e-05,4.89107438016529e-06
144.873,2.77800577835405e-06,1.80759047114862e-05,4.28399739016964e-06
145.123,3.64997885331842e-06,2.08620586080635e-05,4.64682470639409e-06
145.373,2.26604995371521e-06,1.65082648335197e-05,4.21204001739887e-06
145.622,3.33405924304477e-06,1.98991062481176e-05,4.60375163114398e-06
145.872,3.31035435854951e-06,1.99033671373647e-05,4.77908438451501e-06
146.122,2.93633463905882e-06,1.96275342067244e-05,6.8663549369291e-06
146.372,2.42004390420595e-06,1.65088713062823e-05,3.03133101348412e-06
146.592,3.71535734475078e-06,2.10392423548282e-05,4.52976729012614e-06
146.842,3.88472701994811e-06,2.11197376755619e-05,3.45902131361462e-06
147.092,2.93453250307365e-06,1.8639401480999e-05,4.4127098738582e-06
147.342,3.14495155592078e-06,1.94933358168715e-05,4.9356676816007e-06
147.593,2.78513137493374e-06,1.76431080004579e-05,3.05616137451066e-06
147.793,4.81826208494464e-06,2.38137773590993e-05,3.0956872553284e-06
148.033,3.0980172158979e-06,1.98417112419716e-05,6.10826881252719e-06
148.353,3.39899019090843e-06,1.99955620900869e-05,4.23788386254893e-06
148.591,3.96820101236564e-06,2.23260707407952e-05,5.71706394084385e-06
148.841,4.07540602600537e-06,2.19197655489408e-05,3.9135689430187e-06
149.091,3.18003343926989e-06,1.9764807070961e-05,5.26454327968682e-06
149.341,5.21559065352798e-06,2.58151195648631e-05,4.97522745950122e-06
149.592,1.94141682129487e-06,1.5818494846181e-05,4.76438886472379e-06
149.842,2.97989412919171e-06,1.86243982145427e-05,3.92269030013049e-06
150.092,3.39302131348124e-06,2.02427862847423e-05,4.81120897182536e-06
150.342,2.73528518322445e-06,1.74223069401466e-05,2.77349077555647e-06
150.592,2.88272924743714e-06,1.89054798949311e-05,5.30254893431927e-06
150.792,3.09210573535645e-06,1.91558367251671e-05,4.35392779469335e-06
151.082,3.79276733509381e-06,2.15473870874146e-05,4.99850369725968e-06
151.332,2.58965283038943e-06,1.78656198975426e-05,4.90272944758591e-06
151.585,2.84920854404807e-06,1.80871851453717e-05,3.50918877772945e-06
151.795,4.47195486210053e-06,2.3214762308106e-05,4.00883645063071e-06
152.085,2.74139692567702e-06,1.77107005331396e-05,3.36882122662027e-06
152.335,2.41706290029568e-06,1.84001399960821e-05,7.45375645930802e-06
152.551,1.24825570124968e-06,1.41570324504275e-05,5.73773728598426e-06
152.801,2.96763895494508e-06,1.8636098425346e-05,3.92674423662462e-06
153.051,2.13965050853836e-06,1.63084076832246e-05,4.36811657242279e-06
153.371,2.61602335604585e-06,1.77909621377844e-05,4.44716833405829e-06
153.55,3.52876771604854e-06,2.00530602149101e-05,3.19836050967936e-06
153.75,2.42157530321722e-06,1.72940407699049e-05,4.66085869145581e-06
153.95,2.96977373090711e-06,2.10683693342668e-05,9.81377284593922e-06
154.15,2.13713183428789e-06,1.6486955677555e-05,4.78387255721271e-06
154.35,2.75495525858814e-06,1.80189851678038e-05,3.93644370422074e-06
154.55,2.90433667527826e-06,1.86825454514901e-05,4.44216737455466e-06
154.75,3.36669320576189e-06,2.07104183749694e-05,5.95933838555641e-06
154.95,2.46379643374966e-06,1.74013610401316e-05,4.56518124031156e-06
155.15,2.14553959494537e-06,1.64433883553348e-05,4.57884944761788e-06
155.35,2.37311870725876e-06,1.66111244150832e-05,3.29230317529361e-06
155.54,3.16359536612465e-06,2.03473699619612e-05,6.54707129972825e-06
155.74,2.62547511980299e-06,1.75122176561862e-05,3.60648325358852e-06
155.94,2.15562381108807e-06,1.64409407726647e-05,4.4695037891673e-06
156.14,2.39547537924293e-06,1.70720273930844e-05,4.22347605765351e-06
156.34,2.35921203910631e-06,1.6550723198646e-05,3.21202871698568e-06
156.54,2.50242441634257e-06,1.72016468730744e-05,3.73142059462591e-06
156.74,3.23429623049983e-06,1.91953684560943e-05,3.16004349717268e-06
156.94,3.68427443855165e-06,2.15002842247707e-05,5.43994650791617e-06
157.12,2.88813684990717e-06,1.97412535612846e-05,7.04726185297956e-06
157.35,3.12546274070548e-06,1.96458842763803e-05,5.04356849603283e-06
157.54,3.21521958788536e-06,1.94179990769895e-05,3.81342983846385e-06
157.74,1.89754244402974e-06,1.68781117000172e-05,7.38728577642453e-06
157.94,3.16286424306411e-06,1.98984989127861e-05,5.35879730317529e-06
158.19,4.4344553018416e-06,2.2857724131438e-05,3.13001947314775e-06
158.34,1.65982285733962e-06,1.52584613091088e-05,5.17687690300131e-06
158.54,2.92199710606164e-06,1.96860902065223e-05,6.60234232274902e-06
158.74,2.02277582164373e-06,1.57801859198346e-05,3.74026315789474e-06
158.94,2.50318547702698e-06,1.69111216804099e-05,2.92499636355291e-06
159.14,1.95236889468756e-06,1.63811769317455e-05,5.71331065404261e-06
159.34,3.17156940776941e-06,1.93109126744268e-05,3.79976163115752e-06
159.54,3.29404179094773e-06,1.97601730359712e-05,3.97744832613971e-06
159.72,1.78496647541878e-06,1.49222479689054e-05,3.37604720466154e-06
159.94,2.8802090983745e-06,1.85457138222181e-05,4.07116572422793e-06
160.14,2.29126924138878e-06,1.71209448874766e-05,4.9615592521949e-06
160.34,2.08296508559836e-06,1.56823263701072e-05,2.99333740008452e-06
160.58,2.93043002445456e-06,1.81833998683563e-05,2.78831429048969e-06
160.78,3.51235447885342e-06,2.05765855043963e-05,4.29181709418512e-06
160.99,2.5337004610817e-06,1.77333836630611e-05,4.61985406953685e-06
161.2,2.15197804260132e-06,1.58612815713146e-05,2.88399174163395e-06
161.43,2.19285897950421e-06,1.64439966770896e-05,3.99111653344603e-06
161.63,2.51247677126189e-06,1.73540351212558e-05,3.82709804577017e-06
161.83,2.56347306835735e-06,1.80358201948477e-05,5.10086559373641e-06
162.03,1.75918637653693e-06,1.61741064219911e-05,6.52975526658654e-06
162.19,2.25048950069791e-06,1.67841114126975e-05,4.36152892561983e-06
162.43,1.95458463577324e-06,1.62613334444154e-05,5.2759280202403e-06
162.63,3.07620372200897e-06,1.97388576642694e-05,5.40712509519015e-06
162.83,3.65886714593651e-06,2.13140064036262e-05,4.90688642296961e-06
162.99,2.48048970459882e-06,1.77845705161182e-05,5.05723670333915e-06
163.18,1.91061449007347e-06,1.55903012125049e-05,3.93991953023053e-06
163.43,2.33362994508964e-06,1.70575009276971e-05,4.36015813071673e-06
163.6,2.12303012654727e-06,1.59739573787565e-05,3.28036975351729e-06
163.84,1.70291009913732e-06,1.56874308458628e-05,5.69303839726863e-06
164.03,2.73050499416609e-06,1.82224630264773e-05,4.22347605765351e-06
164.27,2.5510561190536e-06,1.84841554529347e-05,6.18225315354502e-06
164.45,2.02999214291425e-06,1.6608298938426e-05,5.48095112983513e-06
164.67,2.3858713872036e-06,1.75191638209884e-05,5.04512396694215e-06
164.87,3.35530727804077e-06,2.14880994763072e-05,7.49017760386447e-06
165.04,2.30709026668063e-06,1.66938903773104e-05,3.60840672886902e-06
165.24,2.94064131333386e-06,1.89075050777384e-05,4.2781488868788e-06
165.64,2.27781085203483e-06,1.7193475153574e-05,5.01623208142019e-06
165.84,1.89707232185933e-06,1.51225418444933e-05,2.80198249779602e-06
166.04,3.42139985014366e-06,2.04526460542559e-05,4.42943236189648e-06
166.24,2.93263261758278e-06,1.98115409283876e-05,6.49239847050297e-06
166.42,2.5867403511402e-06,1.82312677146378e-05,5.21386907351022e-06
166.62,3.24160388184695e-06,2.18023531926195e-05,9.01950195737277e-06
166.82,4.4423664036951e-06,2.34483821835702e-05,4.0939691170074e-06
167.01,2.36689552433469e-06,1.71270183509803e-05,4.14146681381558e-06
167.21,2.81373082812717e-06,1.84296100094586e-05,3.97995215311005e-06
167.42,2.68165116358673e-06,1.94328380847178e-05,7.38880600260983e-06
167.62,3.02948652576313e-06,1.92623975833162e-05,4.3843323183993e-06
167.82,2.10337214308542e-06,1.58884256632446e-05,3.06095417519318e-06
168.02,3.54484552115817e-06,2.08161006964637e-05,4.31389517181383e-06
168.22,2.55553465823239e-06,1.7410404994644e-05,3.38402348847325e-06
168.41,2.43844386983855e-06,1.79697254455478e-05,5.60396499559203e-06
168.61,2.57447711484001e-06,1.7452113535915e-05,3.33004904773763e-06
168.81,2.23073960952152e-06,1.65125373407358e-05,3.59473852156269e-06
168.99,3.5000573085417e-06,2.09681831301718e-05,4.97522745950122e-06
169.19,3.33740511709676e-06,2.14111648418894e-05,7.24945193562418e-06
169.41,2.9257530127546e-06,1.88746928707951e-05,4.1431230969987e-06
169.61,2.29317160114675e-06,1.73721590570593e-05,5.18751848629839e-06
169.81,2.52537003634792e-06,1.80492369027086e-05,5.09824132525812e-06
170.01,3.17171515135344e-06,1.96592526612496e-05,4.19613964304086e-06
170.21,1.97718358004916e-06,1.63171615164234e-05,4.95302749777138e-06
170.41,2.2059620853765e-06,1.74413108134109e-05,5.97300659286273e-06
170.61,3.00924812324697e-06,1.93971013170459e-05,4.74286793529374e-06
170.81,3.73064017573644e-06,2.21013548998646e-05,5.93445628534145e-06
171.01,3.06261523703326e-06,2.09372192837229e-05,8.06424231073e-06
171.21,1.7500403289613e-06,1.62260923208802e-05,6.38305281205239e-06
171.34,2.61087795489943e-06,1.83457157409459e-05,5.12366898651588e-06
