depth [m],temp [K]
2412.6,-28.458
2412.7,-28.456
2412.9,-28.455
2413,-28.454
2413.1,-28.452
2413.2,-28.451
2413.3,-28.45
2413.5,-28.448
2413.6,-28.447
2413.7,-28.446
2413.8,-28.444
2413.9,-28.443
2414.1,-28.442
2414.2,-28.441
2414.3,-28.44
2414.4,-28.439
2414.5,-28.437
2414.7,-28.436
2414.8,-28.435
2414.9,-28.434
2415,-28.433
2415.2,-28.432
2415.3,-28.431
2415.4,-28.431
2415.5,-28.43
2415.6,-28.429
2415.7,-28.428
2415.9,-28.427
2416,-28.426
2416.1,-28.425
2416.2,-28.423
2416.4,-28.422
2416.5,-28.421
2416.6,-28.419
2416.7,-28.418
2416.8,-28.417
2416.9,-28.416
2417.1,-28.414
2417.2,-28.413
2417.3,-28.412
2417.4,-28.412
2417.5,-28.411
2417.7,-28.41
2417.8,-28.409
2417.9,-28.408
2418,-28.407
2418.2,-28.407
2418.3,-28.406
2418.4,-28.405
2418.5,-28.404
2418.6,-28.403
2418.8,-28.402
2418.9,-28.401
2419,-28.4
2419.1,-28.399
2419.2,-28.398
2419.4,-28.397
2419.5,-28.396
2419.6,-28.394
2419.7,-28.393
2419.8,-28.392
2420,-28.391
2420.1,-28.39
2420.2,-28.389
2420.3,-28.388
2420.4,-28.386
2420.6,-28.385
2420.7,-28.384
2420.8,-28.383
2420.9,-28.382
2421,-28.381
2421.1,-28.38
2421.3,-28.379
2421.4,-28.378
2421.5,-28.377
2421.7,-28.375
2421.8,-28.374
2421.9,-28.373
2422,-28.372
2422.1,-28.371
2422.2,-28.369
2422.4,-28.368
2422.5,-28.367
2422.6,-28.366
2422.7,-28.365
2422.8,-28.363
2423,-28.362
2423.1,-28.361
2423.2,-28.359
2423.3,-28.358
2423.4,-28.357
2423.6,-28.356
2423.7,-28.355
2423.8,-28.354
2423.9,-28.353
2424,-28.352
2424.2,-28.351
2424.3,-28.35
2424.4,-28.349
2424.5,-28.348
2424.6,-28.347
2424.8,-28.346
2424.9,-28.345
2425,-28.345
2425.1,-28.344
2425.3,-28.343
2425.4,-28.342
2425.5,-28.341
2425.6,-28.34
2425.7,-28.339
2425.9,-28.338
2426,-28.337
2426.1,-28.335
2426.2,-28.334
2426.3,-28.333
2426.5,-28.332
2426.6,-28.33
2426.7,-28.329
2426.8,-28.328
2426.9,-28.327
2427.1,-28.325
2427.2,-28.324
2427.3,-28.323
2427.4,-28.321
2427.5,-28.32
2427.6,-28.319
2427.8,-28.318
2427.9,-28.317
2428,-28.316
2428.1,-28.315
2428.2,-28.314
2428.4,-28.313
2428.5,-28.312
2428.6,-28.311
2428.7,-28.31
2428.9,-28.308
2429,-28.307
2429.1,-28.306
2429.2,-28.305
2429.4,-28.304
2429.5,-28.303
2429.6,-28.302
2429.7,-28.301
2429.8,-28.3
2429.9,-28.299
2430.1,-28.298
2430.2,-28.297
2430.3,-28.296
2430.4,-28.295
2430.5,-28.294
2430.7,-28.293
2430.8,-28.292
2430.9,-28.291
2431,-28.29
2431.1,-28.289
2431.3,-28.288
2431.4,-28.287
2431.5,-28.286
2431.6,-28.284
2431.7,-28.283
2431.9,-28.282
2432,-28.28
2432.1,-28.279
2432.2,-28.277
2432.4,-28.276
2432.5,-28.274
2432.6,-28.273
2432.7,-28.273
2432.8,-28.272
2433,-28.271
2433.1,-28.27
2433.2,-28.269
2433.3,-28.268
2433.4,-28.267
2433.6,-28.266
2433.7,-28.265
2433.8,-28.264
2433.9,-28.263
2434,-28.261
2434.1,-28.26
2434.3,-28.259
2434.4,-28.258
2434.5,-28.256
2434.6,-28.255
2434.7,-28.254
2434.9,-28.253
2435,-28.252
2435.1,-28.25
2435.2,-28.249
2435.3,-28.248
2435.5,-28.247
2435.6,-28.246
2435.7,-28.245
2435.8,-28.244
2435.9,-28.244
2436.1,-28.243
2436.2,-28.242
2436.3,-28.241
2436.4,-28.24
2436.6,-28.238
2436.7,-28.237
2436.8,-28.236
2436.9,-28.235
2437,-28.233
2437.2,-28.232
2437.3,-28.231
2437.4,-28.23
2437.5,-28.228
2437.6,-28.227
2437.8,-28.226
2437.9,-28.225
2438,-28.224
2438.1,-28.223
2438.2,-28.222
2438.4,-28.221
2438.5,-28.22
2438.6,-28.219
2438.7,-28.218
2438.8,-28.216
2439,-28.215
2439.1,-28.214
2439.2,-28.213
2439.3,-28.212
2439.4,-28.211
2439.6,-28.21
2439.7,-28.209
2439.8,-28.207
2439.9,-28.206
2440.1,-28.205
2440.2,-28.204
2440.3,-28.203
2440.4,-28.202
2440.5,-28.201
2440.7,-28.2
2440.8,-28.199
2440.9,-28.198
2441,-28.196
2441.1,-28.195
2441.2,-28.194
2441.4,-28.193
2441.5,-28.192
2441.6,-28.191
2441.7,-28.19
2441.8,-28.189
2442,-28.188
2442.1,-28.187
2442.2,-28.186
2442.3,-28.185
2442.4,-28.184
2442.6,-28.183
2442.7,-28.181
2442.8,-28.18
2442.9,-28.179
2443,-28.178
2443.2,-28.177
2443.3,-28.176
2443.4,-28.175
2443.5,-28.173
2443.7,-28.172
2443.8,-28.171
2443.9,-28.17
2444,-28.169
2444.1,-28.167
2444.3,-28.166
2444.4,-28.165
2444.5,-28.164
2444.6,-28.163
2444.7,-28.162
2444.9,-28.16
2445,-28.159
2445.1,-28.158
2445.2,-28.157
2445.3,-28.155
2445.5,-28.154
2445.6,-28.153
2445.7,-28.152
2445.8,-28.151
2445.9,-28.149
2446.1,-28.148
2446.2,-28.147
2446.3,-28.146
2446.4,-28.145
2446.5,-28.144
2446.7,-28.142
2446.8,-28.141
2446.9,-28.14
2447,-28.14
2447.1,-28.139
2447.3,-28.138
2447.4,-28.137
2447.5,-28.137
2447.6,-28.136
2447.8,-28.135
2447.9,-28.135
2448,-28.134
2448.1,-28.133
2448.2,-28.133
2448.3,-28.132
2448.5,-28.131
2448.6,-28.131
2448.7,-28.13
2448.8,-28.129
2449,-28.128
2449.1,-28.126
2449.2,-28.125
2449.3,-28.124
2449.4,-28.122
2449.6,-28.121
2449.7,-28.12
2449.8,-28.118
2449.9,-28.117
2450,-28.115
2450.1,-28.114
2450.3,-28.112
2450.4,-28.111
2450.5,-28.109
2450.6,-28.108
2450.8,-28.106
2450.9,-28.105
2451,-28.103
2451.1,-28.102
2451.2,-28.101
2451.3,-28.099
2451.5,-28.098
2451.6,-28.097
2451.7,-28.096
2451.8,-28.094
2452,-28.093
2452.1,-28.092
2452.2,-28.09
2452.3,-28.089
2452.5,-28.088
2452.6,-28.087
2452.7,-28.085
2452.8,-28.084
2452.9,-28.083
2453,-28.082
2453.2,-28.081
2453.3,-28.079
2453.4,-28.078
2453.5,-28.077
2453.7,-28.076
2453.8,-28.075
2453.9,-28.074
2454,-28.072
2454.1,-28.071
2454.2,-28.07
2454.4,-28.069
2454.5,-28.068
2454.6,-28.067
2454.7,-28.066
2454.8,-28.064
2455,-28.063
2455.1,-28.062
2455.2,-28.06
2455.3,-28.059
2455.4,-28.058
2455.6,-28.057
2455.7,-28.055
2455.8,-28.054
2455.9,-28.053
2456,-28.052
2456.2,-28.051
2456.3,-28.05
2456.4,-28.049
2456.5,-28.048
2456.7,-28.047
2456.8,-28.045
2456.9,-28.044
2457,-28.043
2457.1,-28.042
2457.3,-28.041
2457.4,-28.04
2457.5,-28.038
2457.6,-28.037
2457.7,-28.036
2457.9,-28.035
2458,-28.034
2458.1,-28.033
2458.2,-28.032
2458.3,-28.031
2458.5,-28.03
2458.6,-28.029
2458.7,-28.028
2458.8,-28.027
2458.9,-28.026
2459.1,-28.024
2459.2,-28.023
2459.3,-28.022
2459.4,-28.021
2459.5,-28.02
2459.7,-28.018
2459.8,-28.017
2459.9,-28.016
2460,-28.015
2460.1,-28.014
2460.3,-28.013
2460.4,-28.012
2460.5,-28.011
2460.6,-28.01
2460.7,-28.009
2460.9,-28.008
2461,-28.007
2461.1,-28.006
2461.2,-28.005
2461.3,-28.004
2461.5,-28.003
2461.6,-28.002
2461.7,-28.001
2461.8,-28
2461.9,-27.999
2462.1,-27.998
2462.2,-27.997
2462.3,-27.996
2462.4,-27.995
2462.6,-27.993
2462.7,-27.992
2462.8,-27.991
2462.9,-27.99
2463,-27.989
2463.2,-27.988
2463.3,-27.987
2463.4,-27.985
2463.5,-27.984
2463.6,-27.983
2463.8,-27.982
2463.9,-27.98
2464,-27.979
2464.1,-27.978
2464.2,-27.976
2464.4,-27.975
2464.5,-27.974
2464.6,-27.972
2464.7,-27.971
2464.8,-27.97
2465,-27.968
2465.1,-27.967
2465.2,-27.966
2465.3,-27.964
2465.4,-27.963
2465.6,-27.961
2465.7,-27.96
2465.8,-27.959
2465.9,-27.957
2466,-27.956
2466.1,-27.955
2466.3,-27.953
2466.4,-27.952
2466.5,-27.951
2466.6,-27.949
2466.8,-27.948
2466.9,-27.947
2467,-27.946
2467.1,-27.944
2467.2,-27.943
2467.3,-27.942
2467.5,-27.941
2467.6,-27.939
2467.7,-27.938
2467.9,-27.937
2468,-27.936
2468.1,-27.935
2468.2,-27.933
2468.3,-27.932
2468.4,-27.931
2468.6,-27.93
2468.7,-27.929
2468.8,-27.927
2468.9,-27.926
2469.1,-27.925
2469.2,-27.924
2469.3,-27.922
2469.4,-27.921
2469.5,-27.92
2469.7,-27.918
2469.8,-27.917
2469.9,-27.916
2470,-27.914
2470.1,-27.913
2470.2,-27.912
2470.4,-27.911
2470.5,-27.91
2470.6,-27.908
2470.7,-27.907
2470.9,-27.906
2471,-27.905
2471.1,-27.903
2471.2,-27.902
2471.3,-27.901
2471.4,-27.9
2471.6,-27.899
2471.7,-27.897
2471.8,-27.896
2471.9,-27.895
2472,-27.894
2472.2,-27.892
2472.3,-27.891
2472.4,-27.89
2472.5,-27.889
2472.7,-27.888
2472.8,-27.886
2472.9,-27.885
2473,-27.884
2473.1,-27.883
2473.2,-27.881
2473.4,-27.88
2473.5,-27.879
2473.6,-27.878
2473.7,-27.877
2473.9,-27.875
2474,-27.874
2474.1,-27.873
2474.2,-27.872
2474.3,-27.87
2474.5,-27.869
2474.6,-27.868
2474.7,-27.867
2474.8,-27.865
2474.9,-27.864
2475.1,-27.863
2475.2,-27.861
2475.3,-27.86
2475.4,-27.859
2475.6,-27.858
2475.7,-27.856
2475.8,-27.855
2475.9,-27.854
2476,-27.852
2476.1,-27.851
2476.3,-27.85
2476.4,-27.848
2476.5,-27.847
2476.6,-27.846
2476.7,-27.845
2476.9,-27.843
2477,-27.842
2477.1,-27.841
2477.2,-27.84
2477.3,-27.838
2477.5,-27.837
2477.6,-27.836
2477.7,-27.835
2477.8,-27.834
2477.9,-27.832
2478.1,-27.831
2478.2,-27.83
2478.3,-27.829
2478.4,-27.828
2478.5,-27.826
2478.7,-27.825
2478.8,-27.824
2478.9,-27.823
2479,-27.822
2479.1,-27.821
2479.3,-27.82
2479.4,-27.819
2479.5,-27.817
2479.6,-27.816
2479.7,-27.815
2479.9,-27.814
2480,-27.812
2480.1,-27.811
2480.2,-27.81
2480.4,-27.809
2480.5,-27.807
2480.6,-27.806
2480.7,-27.805
2480.8,-27.804
2481,-27.803
2481.1,-27.802
2481.2,-27.801
2481.3,-27.8
2481.4,-27.798
2481.6,-27.797
2481.7,-27.796
2481.8,-27.795
2481.9,-27.794
2482,-27.792
2482.2,-27.791
2482.3,-27.789
2482.4,-27.788
2482.5,-27.787
2482.6,-27.785
2482.8,-27.784
2482.9,-27.783
2483,-27.782
2483.1,-27.78
2483.2,-27.779
2483.4,-27.778
2483.5,-27.776
2483.6,-27.775
2483.7,-27.774
2483.8,-27.772
2484,-27.771
2484.1,-27.77
2484.2,-27.768
2484.3,-27.767
2484.4,-27.766
2484.6,-27.764
2484.7,-27.763
2484.8,-27.762
2484.9,-27.76
2485,-27.759
2485.2,-27.758
2485.3,-27.756
2485.4,-27.755
2485.5,-27.754
2485.6,-27.753
2485.8,-27.751
2485.9,-27.75
2486,-27.749
2486.1,-27.747
2486.3,-27.746
2486.4,-27.745
2486.5,-27.744
2486.6,-27.742
2486.7,-27.741
2486.9,-27.74
2487,-27.739
2487.1,-27.737
2487.2,-27.736
2487.3,-27.735
2487.5,-27.733
2487.6,-27.732
2487.7,-27.731
2487.8,-27.73
2487.9,-27.728
2488.1,-27.727
2488.2,-27.726
2488.3,-27.725
2488.4,-27.723
2488.5,-27.722
2488.7,-27.721
2488.8,-27.72
2488.9,-27.718
2489,-27.717
2489.1,-27.716
2489.3,-27.715
2489.4,-27.713
2489.5,-27.712
2489.6,-27.711
2489.7,-27.709
2489.9,-27.708
2490,-27.707
2490.1,-27.706
2490.2,-27.704
2490.3,-27.703
2490.5,-27.702
2490.6,-27.701
2490.7,-27.699
2490.8,-27.698
2490.9,-27.697
2491.1,-27.695
2491.2,-27.694
2491.3,-27.693
2491.4,-27.692
2491.5,-27.691
2491.7,-27.689
2491.8,-27.688
2491.9,-27.687
2492,-27.686
2492.1,-27.684
2492.3,-27.683
2492.4,-27.682
2492.5,-27.681
2492.6,-27.68
2492.8,-27.678
2492.9,-27.677
2493,-27.676
2493.1,-27.674
2493.2,-27.673
2493.4,-27.672
2493.5,-27.67
2493.6,-27.669
2493.7,-27.667
2493.8,-27.666
2494,-27.664
2494.1,-27.663
2494.2,-27.661
2494.3,-27.66
2494.4,-27.659
2494.6,-27.657
2494.7,-27.656
2494.8,-27.654
2494.9,-27.653
2495,-27.652
2495.2,-27.65
2495.3,-27.649
2495.4,-27.647
2495.5,-27.646
2495.6,-27.644
2495.8,-27.643
2495.9,-27.642
2496,-27.64
2496.1,-27.639
2496.2,-27.638
2496.4,-27.636
2496.5,-27.635
2496.6,-27.634
2496.7,-27.633
2496.8,-27.632
2497,-27.631
2497.1,-27.63
2497.2,-27.629
2497.3,-27.628
2497.4,-27.627
2497.6,-27.627
2497.7,-27.626
2497.8,-27.625
2497.9,-27.624
2498,-27.623
2498.2,-27.622
2498.3,-27.621
2498.4,-27.619
2498.5,-27.618
2498.6,-27.617
2498.8,-27.616
2498.9,-27.614
2499,-27.613
2499.1,-27.611
2499.3,-27.61
2499.4,-27.608
2499.5,-27.607
2499.6,-27.605
2499.7,-27.604
2499.9,-27.602
2500,-27.6
2500.1,-27.599
2500.2,-27.597
2500.3,-27.595
2500.5,-27.594
2500.6,-27.592
2500.7,-27.59
2500.8,-27.589
2500.9,-27.588
2501.1,-27.586
2501.2,-27.585
2501.3,-27.584
2501.4,-27.583
2501.5,-27.582
2501.7,-27.58
2501.8,-27.579
2501.9,-27.578
2502,-27.577
2502.1,-27.576
2502.2,-27.575
2502.4,-27.574
2502.5,-27.573
2502.6,-27.572
2502.7,-27.57
2502.9,-27.569
2503,-27.568
2503.1,-27.567
2503.2,-27.565
2503.3,-27.564
2503.5,-27.563
2503.6,-27.561
2503.7,-27.56
2503.8,-27.559
2503.9,-27.558
2504.1,-27.556
2504.2,-27.555
2504.3,-27.554
2504.4,-27.552
2504.5,-27.551
2504.7,-27.55
2504.8,-27.548
2504.9,-27.547
2505,-27.546
2505.1,-27.545
2505.2,-27.543
2505.4,-27.542
2505.5,-27.541
2505.6,-27.539
2505.8,-27.538
2505.9,-27.537
2506,-27.535
2506.1,-27.534
2506.2,-27.532
2506.3,-27.531
2506.5,-27.53
2506.6,-27.528
2506.7,-27.527
2506.8,-27.525
2507,-27.524
2507.1,-27.523
2507.2,-27.521
2507.3,-27.52
2507.4,-27.519
2507.6,-27.517
2507.7,-27.516
2507.8,-27.515
2507.9,-27.513
2508,-27.512
2508.1,-27.511
2508.3,-27.51
2508.4,-27.508
2508.5,-27.507
2508.6,-27.505
2508.8,-27.504
2508.9,-27.503
2509,-27.501
2509.1,-27.5
2509.2,-27.498
2509.3,-27.497
2509.5,-27.496
2509.6,-27.495
2509.7,-27.493
2509.8,-27.492
2509.9,-27.491
2510.1,-27.49
2510.2,-27.489
2510.3,-27.487
2510.4,-27.486
2510.6,-27.485
2510.7,-27.484
2510.8,-27.482
2510.9,-27.481
2511,-27.48
2511.1,-27.479
2511.3,-27.477
2511.4,-27.476
2511.5,-27.475
2511.6,-27.473
2511.8,-27.472
2511.9,-27.47
2512,-27.469
2512.1,-27.468
2512.2,-27.467
2512.4,-27.466
2512.5,-27.464
2512.6,-27.463
2512.7,-27.462
2512.8,-27.46
2513,-27.459
2513.1,-27.458
2513.2,-27.456
2513.3,-27.455
2513.4,-27.454
2513.6,-27.452
2513.7,-27.451
2513.8,-27.449
2513.9,-27.448
2514,-27.447
2514.2,-27.445
2514.3,-27.444
2514.4,-27.442
2514.5,-27.441
2514.6,-27.44
2514.8,-27.438
2514.9,-27.437
2515,-27.436
2515.1,-27.434
2515.2,-27.433
2515.4,-27.431
2515.5,-27.43
2515.6,-27.428
2515.7,-27.427
2515.8,-27.426
2516,-27.424
2516.1,-27.423
2516.2,-27.422
2516.3,-27.42
2516.4,-27.419
2516.6,-27.418
2516.7,-27.416
2516.8,-27.415
2516.9,-27.414
2517,-27.413
2517.2,-27.411
2517.3,-27.41
2517.4,-27.409
2517.5,-27.408
2517.6,-27.406
2517.8,-27.405
2517.9,-27.404
2518,-27.402
2518.1,-27.401
2518.3,-27.4
2518.4,-27.398
2518.5,-27.397
2518.6,-27.395
2518.7,-27.394
2518.9,-27.392
2519,-27.391
2519.1,-27.389
2519.2,-27.388
2519.3,-27.386
2519.5,-27.385
2519.6,-27.384
2519.7,-27.382
2519.8,-27.381
2519.9,-27.379
2520.1,-27.378
2520.2,-27.376
2520.3,-27.375
2520.4,-27.374
2520.5,-27.372
2520.7,-27.371
2520.8,-27.37
2520.9,-27.369
2521,-27.367
2521.1,-27.366
2521.3,-27.365
2521.4,-27.363
2521.5,-27.362
2521.6,-27.361
2521.7,-27.36
2521.9,-27.358
2522,-27.357
2522.1,-27.356
2522.2,-27.354
2522.3,-27.353
2522.5,-27.352
2522.6,-27.35
2522.7,-27.349
2522.8,-27.348
2522.9,-27.346
2523.1,-27.345
2523.2,-27.344
2523.3,-27.342
2523.4,-27.341
2523.5,-27.34
2523.7,-27.338
2523.8,-27.337
2523.9,-27.336
2524,-27.334
2524.1,-27.333
2524.2,-27.331
2524.4,-27.33
2524.5,-27.328
2524.6,-27.327
2524.8,-27.326
2524.9,-27.324
2525,-27.323
2525.1,-27.321
2525.2,-27.32
2525.4,-27.318
2525.5,-27.317
2525.6,-27.316
2525.7,-27.314
2525.8,-27.313
2525.9,-27.311
2526.1,-27.31
2526.2,-27.308
2526.3,-27.307
2526.4,-27.305
2526.6,-27.304
2526.7,-27.302
2526.8,-27.301
2526.9,-27.299
2527,-27.298
2527.1,-27.296
2527.3,-27.295
2527.4,-27.294
2527.5,-27.292
2527.6,-27.291
2527.8,-27.289
2527.9,-27.288
2528,-27.287
2528.1,-27.285
2528.2,-27.284
2528.3,-27.283
2528.5,-27.282
2528.6,-27.28
2528.7,-27.279
2528.8,-27.278
2528.9,-27.277
2529.1,-27.275
2529.2,-27.274
2529.3,-27.273
2529.4,-27.272
2529.5,-27.271
2529.7,-27.269
2529.8,-27.268
2529.9,-27.267
2530,-27.265
2530.1,-27.264
2530.3,-27.263
2530.4,-27.261
2530.5,-27.26
2530.7,-27.258
2530.8,-27.257
2530.9,-27.256
2531,-27.254
2531.1,-27.253
2531.3,-27.252
2531.4,-27.25
2531.5,-27.249
2531.6,-27.247
2531.7,-27.246
2531.8,-27.244
2532,-27.243
2532.1,-27.242
2532.2,-27.24
2532.3,-27.239
2532.4,-27.237
2532.6,-27.236
2532.7,-27.234
2532.8,-27.233
2532.9,-27.231
2533,-27.23
2533.2,-27.228
2533.3,-27.227
2533.4,-27.225
2533.5,-27.224
2533.6,-27.223
2533.8,-27.222
2533.9,-27.221
2534,-27.22
2534.1,-27.219
2534.2,-27.218
2534.4,-27.217
2534.5,-27.216
2534.6,-27.215
2534.7,-27.213
2534.8,-27.212
2535,-27.211
2535.1,-27.209
2535.2,-27.208
2535.3,-27.207
2535.4,-27.205
2535.6,-27.204
2535.7,-27.202
2535.8,-27.2
2535.9,-27.199
2536,-27.197
2536.2,-27.196
2536.3,-27.194
2536.4,-27.192
2536.5,-27.191
2536.6,-27.189
2536.8,-27.187
2536.9,-27.186
2537,-27.184
2537.1,-27.182
2537.3,-27.181
2537.4,-27.179
2537.5,-27.178
2537.6,-27.176
2537.7,-27.175
2537.9,-27.174
2538,-27.173
2538.1,-27.171
2538.2,-27.17
2538.3,-27.169
2538.5,-27.168
2538.6,-27.167
2538.7,-27.166
2538.8,-27.164
2538.9,-27.163
2539.1,-27.162
2539.2,-27.161
2539.3,-27.159
2539.4,-27.158
2539.5,-27.156
2539.7,-27.155
2539.8,-27.153
2539.9,-27.152
2540,-27.15
2540.1,-27.148
2540.3,-27.146
2540.4,-27.145
2540.5,-27.143
2540.6,-27.142
2540.7,-27.14
2540.9,-27.138
2541,-27.137
2541.1,-27.135
2541.2,-27.133
2541.3,-27.132
2541.5,-27.13
2541.6,-27.129
2541.7,-27.127
2541.8,-27.125
2541.9,-27.124
2542.1,-27.122
2542.2,-27.121
2542.3,-27.119
2542.4,-27.118
2542.5,-27.116
2542.7,-27.115
2542.8,-27.113
2542.9,-27.112
2543,-27.11
2543.1,-27.109
2543.3,-27.107
2543.4,-27.106
2543.5,-27.105
2543.6,-27.103
2543.8,-27.102
2543.9,-27.101
2544,-27.1
2544.1,-27.098
2544.2,-27.097
2544.4,-27.096
2544.5,-27.095
2544.6,-27.093
2544.7,-27.092
2544.8,-27.091
2545,-27.09
2545.1,-27.088
2545.2,-27.087
2545.3,-27.086
2545.4,-27.085
2545.6,-27.083
2545.7,-27.082
2545.8,-27.081
2545.9,-27.08
2546,-27.078
2546.2,-27.077
2546.3,-27.076
2546.4,-27.075
2546.5,-27.073
2546.6,-27.072
2546.8,-27.071
2546.9,-27.069
2547,-27.068
2547.1,-27.066
2547.2,-27.065
2547.4,-27.063
2547.5,-27.062
2547.6,-27.06
2547.7,-27.059
2547.8,-27.057
2548,-27.055
2548.1,-27.054
2548.2,-27.052
2548.3,-27.05
2548.4,-27.049
2548.6,-27.047
2548.7,-27.045
2548.8,-27.044
2548.9,-27.042
2549,-27.04
2549.2,-27.039
2549.3,-27.037
2549.4,-27.036
2549.5,-27.034
2549.7,-27.032
2549.8,-27.031
2549.9,-27.029
2550,-27.028
2550.1,-27.026
2550.3,-27.024
2550.4,-27.023
2550.5,-27.021
2550.6,-27.019
2550.7,-27.018
2550.9,-27.016
2551,-27.015
2551.1,-27.013
2551.2,-27.012
2551.3,-27.011
2551.5,-27.01
2551.6,-27.008
2551.7,-27.007
2551.8,-27.006
2551.9,-27.005
2552.1,-27.003
2552.2,-27.002
2552.3,-27.001
2552.4,-27
2552.5,-26.999
2552.7,-26.997
2552.8,-26.996
2552.9,-26.995
2553,-26.994
2553.1,-26.992
2553.3,-26.991
2553.4,-26.99
2553.5,-26.989
2553.6,-26.987
2553.7,-26.986
2553.8,-26.985
2554,-26.984
2554.1,-26.982
2554.2,-26.981
2554.3,-26.98
2554.4,-26.978
2554.5,-26.977
2554.7,-26.976
2554.8,-26.974
2554.9,-26.973
2555,-26.971
2555.1,-26.97
2555.3,-26.969
2555.4,-26.967
2555.5,-26.966
2555.6,-26.964
2555.7,-26.963
2555.8,-26.962
2556,-26.96
2556.1,-26.959
2556.2,-26.957
2556.3,-26.956
2556.5,-26.954
2556.6,-26.952
2556.7,-26.951
2556.8,-26.949
2556.9,-26.947
2557,-26.945
2557.2,-26.944
2557.3,-26.942
2557.4,-26.94
2557.5,-26.938
2557.6,-26.936
2557.7,-26.935
2557.9,-26.933
2558,-26.931
2558.1,-26.929
2558.2,-26.928
2558.3,-26.926
2558.5,-26.924
2558.6,-26.923
2558.7,-26.921
2558.8,-26.92
2558.9,-26.919
2559,-26.917
2559.2,-26.916
2559.3,-26.914
2559.4,-26.913
2559.5,-26.911
2559.6,-26.91
2559.7,-26.909
2559.9,-26.908
2560,-26.906
2560.1,-26.905
2560.2,-26.904
2560.3,-26.902
2560.5,-26.901
2560.6,-26.899
2560.7,-26.898
2560.8,-26.897
2560.9,-26.895
2561,-26.894
2561.2,-26.892
2561.3,-26.891
2561.4,-26.89
2561.5,-26.888
2561.6,-26.887
2561.7,-26.886
2561.9,-26.884
2562,-26.883
2562.1,-26.881
2562.2,-26.88
2562.3,-26.878
2562.4,-26.877
2562.6,-26.875
2562.7,-26.874
2562.8,-26.872
2562.9,-26.871
2563.1,-26.869
2563.2,-26.868
2563.3,-26.866
2563.4,-26.865
2563.5,-26.863
2563.6,-26.862
2563.8,-26.86
2563.9,-26.858
2564,-26.857
2564.1,-26.856
2564.2,-26.854
2564.4,-26.853
2564.5,-26.852
2564.6,-26.851
2564.7,-26.849
2564.8,-26.848
2564.9,-26.847
2565.1,-26.846
2565.2,-26.844
2565.3,-26.843
2565.4,-26.841
2565.5,-26.84
2565.6,-26.838
2565.8,-26.837
2565.9,-26.835
2566,-26.833
2566.1,-26.832
2566.2,-26.83
2566.4,-26.828
2566.5,-26.827
2566.6,-26.825
2566.7,-26.823
2566.8,-26.821
2566.9,-26.819
2567.1,-26.818
2567.2,-26.816
2567.3,-26.814
2567.4,-26.813
2567.5,-26.812
2567.6,-26.81
2567.8,-26.809
2567.9,-26.808
2568,-26.807
2568.1,-26.805
2568.2,-26.804
2568.4,-26.803
2568.5,-26.801
2568.6,-26.8
2568.7,-26.799
2568.8,-26.798
2568.9,-26.797
2569.1,-26.796
2569.2,-26.794
2569.3,-26.793
2569.4,-26.792
2569.6,-26.791
2569.7,-26.79
2569.8,-26.788
2569.9,-26.787
2570,-26.785
2570.1,-26.784
2570.3,-26.782
2570.4,-26.78
2570.5,-26.778
2570.6,-26.777
2570.7,-26.775
2570.8,-26.773
2571,-26.771
2571.1,-26.769
2571.2,-26.768
2571.3,-26.766
2571.4,-26.764
2571.5,-26.763
2571.7,-26.761
2571.8,-26.759
2571.9,-26.758
2572,-26.756
2572.1,-26.755
2572.3,-26.753
2572.4,-26.752
2572.5,-26.751
2572.6,-26.749
2572.7,-26.748
2572.9,-26.746
2573,-26.745
2573.1,-26.743
2573.2,-26.742
2573.3,-26.74
2573.5,-26.739
2573.6,-26.737
2573.7,-26.736
2573.8,-26.735
2574,-26.733
2574.1,-26.732
2574.2,-26.731
2574.3,-26.729
2574.4,-26.728
2574.5,-26.726
2574.7,-26.724
2574.8,-26.723
2574.9,-26.721
2575,-26.719
2575.2,-26.717
2575.3,-26.716
2575.4,-26.714
2575.5,-26.712
2575.6,-26.711
2575.8,-26.709
2575.9,-26.708
2576,-26.706
2576.1,-26.705
2576.2,-26.703
2576.4,-26.702
2576.5,-26.701
2576.6,-26.699
2576.7,-26.698
2576.9,-26.696
2577,-26.695
2577.1,-26.694
2577.2,-26.692
2577.3,-26.691
2577.5,-26.689
2577.6,-26.688
2577.7,-26.686
2577.8,-26.684
2577.9,-26.683
2578.1,-26.681
2578.2,-26.679
2578.3,-26.677
2578.4,-26.676
2578.5,-26.675
2578.7,-26.673
2578.8,-26.672
2578.9,-26.671
2579,-26.669
2579.1,-26.668
2579.3,-26.667
2579.4,-26.666
2579.5,-26.664
2579.6,-26.663
2579.8,-26.661
2579.9,-26.66
2580,-26.658
2580.1,-26.656
2580.2,-26.655
2580.4,-26.653
2580.5,-26.652
2580.6,-26.65
2580.7,-26.649
2580.8,-26.647
2581,-26.646
2581.1,-26.644
2581.2,-26.643
2581.3,-26.641
2581.4,-26.64
2581.6,-26.638
2581.7,-26.637
2581.8,-26.635
2581.9,-26.634
2582,-26.632
2582.2,-26.631
2582.3,-26.629
2582.4,-26.628
2582.5,-26.626
2582.6,-26.624
2582.8,-26.623
2582.9,-26.621
2583,-26.62
2583.1,-26.618
2583.2,-26.617
2583.4,-26.615
2583.5,-26.613
2583.6,-26.612
2583.7,-26.61
2583.8,-26.609
