depth [m],acid [mol/L],conductivity [S/m],sscl [mol/L]
578.3434,1.5049332208972e-07,4.92830399512079e-06,6.06665871332884e-07
578.3678,1.47502903742919e-07,4.96362396116837e-06,7.36981727781392e-07
578.3922,3.51485719901131e-07,5.41713997238119e-06,6.32634829309412e-07
578.4166,3.01568734717208e-07,5.15360984407865e-06,1.90051647311853e-07
578.441,5.57153377684352e-07,5.78945536400624e-06,2.66756407041383e-07
578.4654,1.06225444396521e-06,6.93794917697359e-06,8.66236302323059e-08
578.4898,1.08999774954133e-06,6.99790018867503e-06,6.71203692219809e-08
578.5142,1.18326597976286e-06,7.30513415865625e-06,3.25874267480238e-07
578.5386,3.85014135162873e-07,5.50668964415545e-06,6.61530664270473e-07
578.563,3.60013075162434e-08,4.92967476889584e-06,1.45056265733046e-06
578.5874,2.09360841253981e-07,5.38433290659069e-06,1.57431326956478e-06
578.6118,NaN,4.37092474604984e-06,NaN
578.6362,0,4.75102669721426e-06,1.16639295469977e-06
578.6606,0,4.6005946384218e-06,7.04772347389064e-07
578.685,9.23619459361002e-08,4.85344638180153e-06,8.03293948921341e-07
578.7094,9.94034056994553e-07,6.92676804438505e-06,5.52644714609872e-07
578.7338,4.39966769475838e-07,5.71083450951425e-06,8.84950624350354e-07
578.7582,5.18563185071189e-07,5.8529999409474e-06,7.44773798382678e-07
578.7826,2.18645141054234e-07,5.40978423213805e-06,1.58432248052562e-06
578.807,7.21130226214102e-08,4.96750597047947e-06,1.30180749195433e-06
578.8314,0,4.52342634497159e-06,4.67971264072344e-07
578.8558,4.25265737089191e-07,5.50116457206637e-06,3.49368911349707e-07
578.8802,5.60348719150415e-07,5.78465790911598e-06,2.28599983753159e-07
578.9046,7.92390536076318e-07,6.33735027834211e-06,2.22802646461112e-07
578.929,1.07309614394317e-06,7.05729991530193e-06,3.73353516369631e-07
578.9534,7.20495504952489e-07,6.26430818793249e-06,5.25945256436201e-07
578.9778,5.14184276959296e-07,5.72599934622973e-06,3.87170867791163e-07
579.004,8.98981788173941e-07,6.73933497265578e-06,6.74599900551987e-07
579.0302,3.5453586519836e-07,5.50273464062721e-06,8.72923430579364e-07
579.0545,6.61376358739075e-07,6.07081385890931e-06,3.65765286250595e-07
579.0788,6.24344056287013e-07,5.91073773564416e-06,1.46147426549497e-07
579.1031,8.56649289666217e-07,6.45083063875563e-06,9.97550562478737e-08
579.1274,1.00134569352274e-06,6.79860748076205e-06,1.05743204447599e-07
579.1517,9.30437427449478e-07,6.63248734902405e-06,1.16026585824325e-07
579.176,7.18873652233491e-07,6.18755771575549e-06,3.02321064928797e-07
579.2003,5.63315463867069e-07,5.80239294339192e-06,2.61264014888037e-07
579.2246,1.10656000821139e-06,7.36722852175787e-06,1.07898459034899e-06
579.2489,7.0323011825878e-07,6.22407133309696e-06,5.29098405455603e-07
579.2732,2.83787269794973e-07,5.08554531561461e-06,1.11596855194836e-07
579.2975,5.03589287670615e-07,5.63226252255315e-06,1.77231267013512e-07
579.3218,8.89545863102263e-07,6.58341969012182e-06,2.65356863146042e-07
579.3461,1.17993005833164e-06,7.28066311875944e-06,2.75247476149359e-07
579.3704,1.65295075513398e-06,8.39026363061973e-06,2.11044573921414e-07
579.3947,1.61838356068407e-06,8.29328640361201e-06,1.66974766941202e-07
579.419,1.4786767553391e-06,7.99834677370292e-06,2.86530595970542e-07
579.4433,1.15523459001695e-06,7.2603912961247e-06,3.94158563732457e-07
579.4676,9.53907522467124e-07,7.295523021587e-06,1.97850807348852e-06
579.4919,4.35475958699966e-07,5.96864874526804e-06,1.70902343997322e-06
579.5162,0,4.55873350603528e-06,5.76315943148535e-07
579.5405,6.40787417864476e-07,5.96854588089933e-06,2.02942873938314e-07
579.5648,6.12398208724587e-07,5.95436920320493e-06,3.6764780463814e-07
579.5891,1.02415895487148e-06,7.22176741419807e-06,1.23695161055292e-06
579.6134,2.51083699496013e-07,5.02384135134411e-06,1.62099789416164e-07
579.6377,9.63885602423274e-07,6.72418984504939e-06,1.52117132298504e-07
579.662,7.50790705020084e-07,6.42024436295255e-06,7.82269398150598e-07
579.6863,6.29889907155206e-07,6.44520430648043e-06,1.7455550116094e-06
579.7106,0,4.74781887969383e-06,1.15654934367823e-06
579.7349,2.71615728581772e-07,5.15305224441443e-06,4.08017483110578e-07
579.7592,1.52181715767628e-07,4.884578009601e-06,4.60104152373762e-07
579.7835,8.02133559636402e-07,6.57330341854702e-06,8.75400127079261e-07
579.8078,0,4.54288656181761e-06,5.27687505350743e-07
579.8321,1.11625347914652e-06,7.07351833776188e-06,1.0660374452836e-07
579.8564,8.98375836382637e-07,6.96724377340024e-06,1.37841218801049e-06
579.8807,3.28692411213575e-07,5.49923201941666e-06,1.05171241037501e-06
579.905,3.28369815019605e-07,5.42454605022612e-06,8.24894603605221e-07
579.9293,5.79817050474802e-07,5.89993102116088e-06,4.39548973304595e-07
579.9536,2.76713377563379e-07,5.16959076366088e-06,4.21381687474521e-07
579.9779,8.5901201025938e-07,6.65279587752765e-06,7.02183705486741e-07
580.004,0,4.87201026774746e-06,1.53764699291782e-06
580.0289,4.70405226369691e-07,5.75249317735695e-06,7.89548514458182e-07
580.0537,9.52930260647814e-07,6.74770812934656e-06,3.04633134634931e-07
580.0785,1.22447339934469e-06,7.38205309147635e-06,2.59692797739186e-07
580.1033,1.40690065548634e-06,8.08534028410992e-06,1.07989130008878e-06
580.1281,8.14452003735694e-07,6.64217419956327e-06,9.96395090130931e-07
580.1529,4.9224352513968e-07,6.34249357768701e-06,2.43987931785946e-06
580.1777,3.06228042125584e-07,5.5583530679774e-06,1.39788799370693e-06
580.2025,1.83365191407812e-06,9.36081457391036e-06,1.86403642123315e-06
580.2273,1.57193990509912e-06,8.74213709629011e-06,1.88495248379832e-06
580.2521,1.24488756278433e-06,7.42721809630114e-06,2.48569034431529e-07
580.2769,1.38973679453758e-06,7.84368031726373e-06,4.64206476587664e-07
580.3017,1.23381697031049e-06,7.37394703790432e-06,1.66292068424831e-07
580.3265,5.85303123514797e-07,5.87302936948484e-06,3.16762563245864e-07
580.3513,3.97614160072695e-07,5.92903040510547e-06,1.86512973849713e-06
580.3761,8.0493299718028e-07,6.6582946417679e-06,1.1156756814179e-06
580.4009,0,4.88725635680522e-06,1.58443162743289e-06
580.4257,5.93509118109454e-07,6.02040727236767e-06,7.08827899561499e-07
580.4505,1.03074819593081e-06,6.95114810818931e-06,3.58194751696037e-07
580.4753,1.22104360298363e-06,7.35495584369798e-06,2.01695624865376e-07
580.5001,1.06101940427445e-06,6.96615586466767e-06,1.82237415842396e-07
580.5249,7.6654131943225e-07,6.30893031334106e-06,3.25171735053826e-07
580.5497,7.15761031717198e-07,6.53484600097279e-06,1.39084907974597e-06
580.5745,5.58595412307586e-07,5.92557072686787e-06,6.73868388309573e-07
580.5993,9.082247449155e-07,6.79392866743048e-06,7.74339526134769e-07
580.6241,9.12550972945045e-07,6.66680729763893e-06,3.52522060369109e-07
580.6489,5.03598447569272e-07,5.65635080338305e-06,2.51082153677327e-07
580.6737,6.25927338761818e-07,6.05168198835147e-06,5.67041573927205e-07
580.6985,9.18887009871995e-07,6.79568042600952e-06,7.01517422916691e-07
580.7233,1.21563359644411e-06,7.46885912338816e-06,5.90900126235876e-07
580.7481,1.16072392815506e-06,7.26514768693238e-06,3.68495084841009e-07
580.7729,1.18084288984616e-06,7.59091410969093e-06,1.22059879554686e-06
580.7977,6.0487234319402e-07,6.38049156243357e-06,1.73045553838744e-06
580.8225,1.23087095103684e-06,7.68509641113966e-06,1.14270120463117e-06
580.8473,6.92287880603956e-07,6.34850989047949e-06,9.91205466085161e-07
580.8721,6.59241224521654e-07,6.14686718661276e-06,6.14804135492082e-07
580.8969,9.65858650620812e-07,6.87097869261547e-06,5.87993305939579e-07
580.9217,1.23191068736677e-06,7.46619066794411e-06,4.62882276048168e-07
580.9465,1.43683518370693e-06,7.92555713265957e-06,3.69201970884989e-07
580.9713,1.09130171759148e-06,7.08691670455954e-06,3.29586618651011e-07
580.9961,1.00795277417143e-06,6.88147099607137e-06,3.10112189478591e-07
581.021,4.38858035679302e-07,5.63113617835844e-06,6.47026178781226e-07
581.046,5.92851949788281e-07,5.89750345165148e-06,3.34977254442766e-07
581.0705,6.62496689831129e-07,6.04944317864085e-06,2.90427832547693e-07
581.095,8.95136995637253e-07,6.69233278758152e-06,5.56946457665434e-07
581.1195,8.36482232017293e-07,6.48367242372846e-06,3.46846392134186e-07
581.144,1.47831554846934e-06,7.99402621246934e-06,2.7414540801305e-07
581.1685,1.9123770414091e-06,9.06675797040013e-06,3.82405870752991e-07
581.193,1.20523260807927e-06,7.45701005716145e-06,6.29110301700192e-07
581.2175,6.77435756547802e-07,6.13271860137627e-06,4.36395824285194e-07
581.242,2.75185601509348e-07,5.60727836741618e-06,1.77420255894957e-06
581.2665,4.65112488683626e-07,5.89762088967924e-06,1.2721872987358e-06
581.291,0,4.52099323262308e-06,4.59146991451003e-07
581.3155,6.66888179358317e-07,6.02480811398929e-06,1.82627228104212e-07
581.34,1.12008111288009e-06,7.09240905611383e-06,1.34832437707414e-07
581.3645,1.44676551549194e-06,7.87666667512274e-06,1.45415640281989e-07
581.389,2.21851389052619e-06,9.83193769011504e-06,4.85145324758778e-07
581.4135,1.31981611937182e-06,7.72911071440512e-06,6.23692876037653e-07
581.438,6.28218423113455e-07,6.59684591451994e-06,2.22154183116811e-06
581.4625,4.48900943993705e-07,6.15220215170832e-06,2.17227092016383e-06
581.487,0,5.27518523837685e-06,2.7733984165798e-06
581.5115,8.67775207000612e-07,6.85276486205324e-06,1.24990827129083e-06
581.536,2.75093228239845e-07,5.24400139947142e-06,6.60158269641785e-07
581.5605,8.03267258228442e-07,6.38265299768541e-06,2.80467329512455e-07
581.585,1.26887991498129e-06,7.46247671756739e-06,1.79091273225811e-07
581.6095,1.25548251232958e-06,7.50140866156367e-06,3.96812067641373e-07
581.634,9.12563197335399e-07,6.9797278593915e-06,1.31101836715653e-06
581.6585,1.05933265735088e-06,7.10161905171576e-06,6.0862667477922e-07
581.683,8.04429063977549e-07,6.65493524780047e-06,1.10744943909594e-06
581.7075,8.87645734926784e-07,6.68980892761484e-06,6.04143352117362e-07
581.732,4.58941642566306e-07,5.66354618191399e-06,5.99182338803537e-07
581.7565,5.31715709222264e-07,5.86819502107683e-06,6.93421064992926e-07
581.781,0,4.45908981917121e-06,2.69195279276423e-07
581.8055,4.03125509646831e-07,5.41924054248566e-06,2.58885412768805e-07
581.83,7.77609733553531e-07,6.27017072896225e-06,1.23487499397811e-07
581.8545,1.23737929577703e-06,7.39955709946664e-06,2.17048950630866e-07
581.879,1.9889022728234e-06,9.5117214596601e-06,1.18654303323147e-06
581.9035,7.92664070106652e-07,6.52218732985751e-06,7.8639536543878e-07
581.928,3.94368722527365e-07,5.80744824693797e-06,1.5143304346871e-06
581.9525,7.08486400534733e-08,4.77681276119508e-06,7.2452508391502e-07
581.977,1.74947138792241e-07,4.92933322536818e-06,4.29071511888229e-07
582.002,2.42039764334546e-07,5.10285523807418e-06,4.69465090126528e-07
582.0265,7.80721563615352e-07,6.31873589289205e-06,2.49688190331774e-07
582.0507,1.18674633155443e-06,7.3033188544994e-06,2.9308572375046e-07
582.0749,1.28057062389397e-06,7.51231712109823e-06,2.46286992562082e-07
582.0991,5.64138834779374e-07,5.84979902832049e-06,3.9917928368894e-07
582.1233,1.18535430732967e-07,5.32396049813391e-06,2.05371944422539e-06
582.1475,3.9224843220757e-07,5.63966177961547e-06,1.01502506063178e-06
582.1717,1.55443857632331e-07,4.87139619088345e-06,3.94329061414735e-07
582.1959,0,5.02284777601264e-06,1.99909647830067e-06
582.2201,0,5.41653985925436e-06,3.20714755515274e-06
582.2443,6.2631046645535e-08,4.89589449631655e-06,1.15019785639938e-06
582.2685,1.44753546035877e-06,8.34362290089891e-06,1.57263219943017e-06
582.2927,1.22095014616068e-06,7.66565012220791e-06,1.15405254110102e-06
582.3169,1.48878955925381e-07,4.8074252275705e-06,2.46180460872537e-07
582.3411,5.10036934645541e-07,5.77300269863938e-06,5.60315321717164e-07
582.3653,9.15384169247157e-07,6.68786041919949e-06,3.94728801963834e-07
582.3895,1.2369060910641e-06,7.38602100755932e-06,1.78983729469772e-07
582.4137,8.92836297053695e-07,6.62408561678108e-06,3.6440229064071e-07
582.4379,9.62916926691038e-07,6.99612302796899e-06,9.92029637877216e-07
582.4621,0,4.50404327522151e-06,4.07135749256469e-07
582.4863,0,4.63914919362294e-06,8.21710634456079e-07
582.5105,1.64657935527276e-07,5.19082100819472e-06,1.30691306879453e-06
582.5347,1.90139945399743e-07,5.10064237101027e-06,8.43311584425855e-07
582.5589,3.40501384610569e-07,5.28411766698059e-06,3.03547982714546e-07
582.5831,1.03012180815092e-06,6.94425481785277e-06,3.39986063640313e-07
582.6073,1.12912306072434e-06,7.13720029392007e-06,2.05960892704199e-07
582.6315,1.06525646254201e-06,7.06256126747449e-06,4.4533159703178e-07
582.6557,9.6656881434901e-07,6.89468519632873e-06,6.53982682248019e-07
582.6799,5.52438430903971e-07,5.90219374112152e-06,6.45764919173465e-07
582.7041,1.76876955484948e-07,4.96795374671237e-06,5.33425856743159e-07
582.7283,4.33158022136592e-07,5.60207427801431e-06,5.99653504326552e-07
582.7525,4.61509563351819e-07,5.57824088056279e-06,3.18588220874363e-07
582.7767,7.86271157267543e-07,6.35554798550036e-06,3.21945655422212e-07
582.8009,8.82933255941434e-07,6.54359639439551e-06,1.90049257707947e-07
582.8251,1.20016943084062e-06,7.47479576731226e-06,7.20819743720065e-07
582.8493,2.7948044219768e-06,1.14099852374527e-05,1.1008589628214e-06
582.8735,1.76955094785849e-06,8.91726167178057e-06,9.71169897975719e-07
582.8977,3.53214909468063e-07,5.38191388160077e-06,5.10395551230553e-07
582.9219,4.91248005652656e-07,5.62853698214897e-06,2.54818983512296e-07
582.9461,9.14866287946331e-07,6.69660077098832e-06,4.25346900869169e-07
582.9703,9.33080319485231e-07,6.68360668166047e-06,2.51891393523758e-07
582.9945,NaN,4.37136169878964e-06,NaN
583.019,NaN,4.39837129007384e-06,8.28794055688042e-08
583.0434,6.22516276315426e-07,5.94153520638081e-06,2.52529328652061e-07
583.0671,4.6322478723848e-07,5.71313234555636e-06,7.19925486227743e-07
583.0908,3.25402557095118e-07,5.40914806661048e-06,7.97941764330257e-07
583.1145,3.24334732832108e-07,5.27760385967242e-06,4.02127547353956e-07
583.1382,7.16685948841193e-07,6.15164715374424e-06,2.06614905260777e-07
583.1619,9.47172382205729e-07,6.73536828822802e-06,3.07370669981092e-07
583.1856,1.0826404291512e-06,7.09617385154326e-06,4.20977237421886e-07
583.2093,1.42666433958089e-06,7.9349194609645e-06,4.71588695377939e-07
583.233,2.18716021396014e-07,5.12679067708776e-06,7.13969283734463e-07
583.2567,2.20539406362748e-07,5.39799123744575e-06,1.53278014340703e-06
583.2804,8.46436090462812e-08,4.98491872147582e-06,1.26192866271903e-06
583.3041,0,4.59057919520564e-06,6.72672740659546e-07
583.3278,8.50781600284243e-07,6.55407205206324e-06,4.57996373328056e-07
583.3515,1.44168238770596e-06,7.90884587971937e-06,2.81438091622979e-07
583.3752,2.07422531563724e-06,9.34945975827476e-06,6.28752932246841e-08
583.3989,2.282653895379e-06,9.84731351936523e-06,6.19192755806869e-08
583.4226,1.94686466774572e-06,9.12762262431081e-06,3.16235591107468e-07
583.4463,1.39715003112126e-06,7.84973571197082e-06,4.26660761030925e-07
583.47,1.41129293839291e-06,7.92095401125515e-06,5.41470343743473e-07
583.4937,2.47914162683831e-06,1.05631034049546e-05,8.17279059962409e-07
583.5174,1.08469283210074e-06,7.35124322566912e-06,1.18860963554186e-06
583.5411,1.87643271827059e-07,5.21138692012259e-06,1.20144394943693e-06
583.5648,4.33851542706574e-07,5.58828478946623e-06,5.52253890479065e-07
583.5885,6.6158244475527e-07,6.12117431768015e-06,5.17241227466023e-07
583.6122,9.36039648132688e-07,6.72418048864127e-06,3.54688920697667e-07
583.6359,1.40778532976153e-06,7.8403225971752e-06,3.1977646692635e-07
583.6596,2.21883454349534e-06,9.74637692763129e-06,2.20248931132684e-07
583.6833,3.73339074823251e-06,1.33709911458987e-05,2.34585664195135e-07
583.707,3.49871058417151e-06,1.28501575682653e-05,3.57558572159622e-07
583.7307,3.14442129719678e-06,1.20569528862104e-05,5.21977202962138e-07
583.7544,2.97033760411179e-06,1.17543970197e-05,8.70320564999857e-07
583.7781,6.27641527263577e-06,1.96789464034908e-05,9.39946639684994e-07
583.8018,5.57088328211079e-06,1.79831641340618e-05,9.10827374024592e-07
583.8255,6.68909218264117e-06,2.08439931630459e-05,1.48831325758462e-06
583.8492,NaN,4.67819261560558e-06,9.41516061026358e-07
583.8729,7.24837937052828e-06,2.18455555119069e-05,4.59775581892706e-07
583.8966,8.09534579723022e-06,2.38504199626698e-05,4.0002941379656e-07
583.9203,7.06701055918121e-06,2.14234372964945e-05,4.94669315653008e-07
583.944,NaN,4.46381725032236e-06,2.83701484851765e-07
583.9677,8.96326520223432e-06,2.59588814622149e-05,5.0450207752023e-07
583.992,6.89944623483664e-06,2.10678499551635e-05,6.32471182214934e-07
584.0175,3.67859292907177e-06,1.35454037638538e-05,1.17166468954484e-06
584.0427,NaN,4.67313661111119e-06,9.26001622372385e-07
584.0679,1.97876742237276e-06,9.37314681188885e-06,8.35653956678055e-07
584.0931,2.37885453310488e-06,1.01589404377302e-05,3.12218079060729e-07
584.1183,2.21926859125952e-06,9.77315560122441e-06,2.98435432384044e-07
584.1435,NaN,4.56708266209145e-06,5.99738236611051e-07
584.1687,2.07121162108456e-06,9.48815037696782e-06,5.08944254635022e-07
584.1939,1.29859807185629e-06,7.63843004825011e-06,4.99319354380212e-07
584.2191,6.21092897784992e-07,6.17916389545107e-06,9.9057991046895e-07
584.2443,NaN,4.53951710403471e-06,5.14627730754057e-07
584.2695,1.09574561661084e-06,7.16855087733573e-06,5.452768366603e-07
584.2947,1.04202981532759e-06,6.95915503367333e-06,2.96721961166171e-07
584.3199,1.06775134306681e-06,6.98592380919735e-06,1.90215599530806e-07
584.3451,NaN,4.43613543072431e-06,1.97411062823142e-07
584.3703,1.3413326553195e-06,7.64798325565125e-06,2.15213562529188e-07
584.3955,1.21504991815022e-06,7.35381516217905e-06,2.38755001634675e-07
584.4207,1.18722952416512e-06,7.31020693967084e-06,3.08984402995634e-07
584.4459,NaN,4.72881732133749e-06,1.095477142923e-06
584.4711,1.68872840424055e-06,8.79892961901765e-06,1.19895271910618e-06
584.4963,4.72101948478572e-07,6.29534357498626e-06,2.43977767295434e-06
584.5215,5.34515333916861e-07,6.8802031671392e-06,3.77661797041554e-06
584.5467,NaN,4.65300230403561e-06,8.62846093361446e-07
584.5719,0,4.53696432059941e-06,5.06794761627462e-07
584.5971,1.27417934281119e-06,7.55817136852831e-06,4.32142286463717e-07
584.6223,1.20975403669994e-06,7.29312998120854e-06,9.13888139401365e-08
584.6475,NaN,4.48842985299159e-06,3.57871440874788e-07
584.6727,3.05722473547926e-06,1.18590075227671e-05,5.5184329920001e-07
584.6979,8.86635536823654e-07,6.78132432610363e-06,8.90739813790905e-07
584.7231,4.6040432544523e-07,5.92381865847099e-06,1.38558070335404e-06
584.7483,NaN,4.72716763131779e-06,1.09041522861641e-06
584.7735,1.69061868133583e-08,4.53917432522954e-06,3.89584608241915e-07
584.7987,1.01640763069982e-06,7.02323335257356e-06,6.81255257068173e-07
584.8239,8.22998661031784e-07,6.67825953941789e-06,1.0412134661692e-06
584.8491,NaN,4.49481910718179e-06,3.77476249540369e-07
584.8743,8.73868368696895e-07,6.63377531044008e-06,5.31635368377745e-07
584.8995,9.34048698844453e-07,6.72967708668761e-06,3.84533295902002e-07
584.925,9.0452025746837e-07,6.6077802603147e-06,2.27068643972882e-07
584.9514,NaN,5.07724470822645e-06,2.16459288796362e-06
584.9761,0,4.52916118120397e-06,4.82851582927016e-07
585.0008,7.58287942081594e-07,6.23901751229136e-06,1.68035415752105e-07
585.0255,1.2336801674384e-06,7.36560791496336e-06,1.38304170973594e-07
585.0502,NaN,4.47744642389906e-06,3.24169850760986e-07
585.0749,1.68783395372029e-06,8.70452779228555e-06,9.15849814406003e-07
585.0996,9.66165212544274e-07,7.0837980085547e-06,1.23557399829902e-06
585.1243,4.04467495232979e-07,5.54888165182878e-06,6.45367981933921e-07
585.149,NaN,4.81976451787833e-06,1.37453982125402e-06
585.1737,1.21700804350525e-07,5.06359185198694e-06,1.23013689498852e-06
585.1984,NaN,4.37179869161864e-06,NaN
585.2231,1.11144559246935e-06,7.15940590611952e-06,4.02071486392032e-07
585.2478,1.28338716797872e-06,7.53699779581177e-06,2.99642292879305e-07
585.2725,1.4770868497674e-06,8.04684780348749e-06,4.43458637588925e-07
585.2972,2.7703795275995e-07,5.38683799649333e-06,1.08273124619904e-06
585.3219,3.18548115971002e-07,5.37489751279135e-06,7.4165413853226e-07
585.3466,3.56830305214514e-07,5.44909892068557e-06,6.88569317295157e-07
585.3713,5.65916624069262e-07,5.81797212882968e-06,2.86965146195523e-07
585.396,5.12679480938166e-07,5.71557449207417e-06,3.63213404738781e-07
585.4207,9.05661917932913e-07,6.74538606570545e-06,6.40925721835407e-07
585.4454,1.18576584693106e-06,7.43365393018511e-06,6.98504283519766e-07
585.4701,9.27610825359432e-07,6.83399828295421e-06,7.51848683032272e-07
585.4948,7.9935334673357e-07,6.43527897739916e-06,4.69067750833371e-07
585.5195,1.34322749535987e-06,7.79136715330616e-06,6.41276277972488e-07
585.5442,1.41081508663538e-06,7.97360926591144e-06,7.04775727735476e-07
585.5689,1.10811049860673e-06,7.16068226547951e-06,4.30447719293285e-07
585.5936,9.34179292630059e-07,6.69292730360057e-06,2.70812354700085e-07
585.6183,1.40565671631987e-06,7.92725987156927e-06,6.00388997329486e-07
585.643,1.74744708688574e-06,8.75385341671175e-06,6.29993192262149e-07
585.6677,1.86022164454006e-06,8.90525334296735e-06,2.67451516254228e-07
585.6924,1.64888144484352e-06,8.436467565719e-06,3.79013774275379e-07
585.7171,9.61893572911484e-07,6.86578909566262e-06,5.97963279646401e-07
585.7418,1.16220487625403e-06,7.33326260056123e-06,5.6326125701424e-07
585.7665,6.10440724864752e-07,6.08730981115092e-06,7.86858430868126e-07
585.7912,5.58405046505726e-07,5.87845257039921e-06,5.27634049165151e-07
585.8159,1.3820319872178e-06,7.73188386942236e-06,1.74162297286685e-07
585.8406,1.30906486000389e-06,7.58148550760018e-06,2.47826268481873e-07
585.8653,1.37031969448108e-06,7.82875024804379e-06,5.57286313911707e-07
585.89,9.32409030433959e-07,6.87773866658108e-06,8.50871397292757e-07
585.9147,8.77107263480518e-07,6.77295554573e-06,9.34942146342472e-07
585.941,3.30524802485786e-06,1.26171741793873e-05,1.05918154639477e-06
585.9653,8.77323592474172e-07,6.99119013496887e-06,1.60298730664819e-06
585.9887,1.79044240840299e-07,5.19162587256992e-06,1.20243551429127e-06
586.0121,1.39521755936004e-06,7.78801435572069e-06,2.49689216346882e-07
586.0355,1.24354838826325e-06,7.44644435473502e-06,3.13968641658378e-07
586.0589,1.11221396848544e-06,7.14353914212504e-06,3.47750523600288e-07
586.0823,7.12621836062949e-07,6.18196926674711e-06,3.27907298731887e-07
586.1057,7.71846009044853e-07,6.34628401249025e-06,3.97736341716238e-07
586.1291,1.45096295088123e-06,7.99359241523061e-06,4.71644411684448e-07
586.1525,4.85058274238968e-07,5.7604998034975e-06,7.03638538471425e-07
586.1759,5.57463197759937e-08,4.90490695894404e-06,1.22694315917483e-06
586.1993,4.30446954825522e-07,5.60150485682842e-06,6.16301744082993e-07
586.2227,2.34508716961911e-07,5.08511970648953e-06,4.68850697003424e-07
586.2461,6.954595843799e-07,6.10385783859062e-06,2.1409927383718e-07
586.2695,7.83116854215275e-07,6.34564795961337e-06,3.13123386613401e-07
586.2929,1.42538055828724e-06,7.83449398256575e-06,1.71089587780056e-07
586.3163,1.75532621733191e-06,8.63860582427353e-06,2.18580920117998e-07
586.3397,9.72066970163998e-07,6.80689384609097e-06,3.42636384557456e-07
586.3631,1.02201732425232e-06,7.40895812959134e-06,1.82367249182658e-06
586.3865,9.13420795908291e-07,7.5276193149747e-06,2.9842285707507e-06
586.4099,0,4.86847861927787e-06,1.52401433092668e-06
586.4333,3.17811609704966e-07,5.3323168648181e-06,6.16401134027986e-07
586.4567,2.88664005103322e-08,4.63340274889832e-06,5.90998241953386e-07
586.4801,4.36560638008902e-07,5.45395376112705e-06,1.18717228550633e-07
586.5035,9.2614329695838e-07,6.6459792039071e-06,1.85693291483685e-07
586.5269,9.07980615560487e-07,6.62553574003363e-06,2.56171071005971e-07
586.5503,6.08316823541058e-07,6.06772351131008e-06,7.4233662749516e-07
586.5737,5.30762592794558e-07,5.81732855449967e-06,5.428129038828e-07
586.5971,6.80766694679366e-07,6.22751068136777e-06,7.01274904323519e-07
586.6205,6.2554844002027e-07,5.99155328096785e-06,3.82237574732438e-07
586.6439,3.83129878614443e-07,5.84277180113746e-06,1.70363328983292e-06
586.6673,5.84025809995407e-07,6.43922208746884e-06,2.060396340224e-06
586.6907,0,4.66208566442408e-06,8.90717506386413e-07
586.7141,2.44878266514646e-07,5.07962002464109e-06,3.75924341516136e-07
586.7375,1.58915602635401e-08,4.58978946059031e-06,5.52333609826977e-07
586.7609,9.42361942325524e-08,4.85145800593842e-06,7.80652368711632e-07
586.7843,0,4.44935029683784e-06,2.37959601664276e-07
586.8077,3.61190334673216e-07,5.32657897820225e-06,2.80651912979222e-07
586.8311,6.4258165957699e-07,5.95341066530198e-06,1.40277639521495e-07
586.8545,9.11736057668103e-07,6.56839789364091e-06,5.33063987793834e-08
586.8779,1.10397128192888e-06,7.02831680403127e-06,5.46544493521246e-08
586.9013,1.07246627021887e-06,6.99750724965927e-06,1.91178610152336e-07
586.9247,8.01037427381085e-07,6.39574318404529e-06,3.35404808469173e-07
586.949,7.93830162968151e-07,6.62961089620305e-06,1.10586392812354e-06
586.9738,1.74800376240789e-06,8.93560942034594e-06,1.18361121106749e-06
586.9981,1.04215072150044e-06,7.17136630202889e-06,9.46984982445229e-07
587.0224,4.10033106572452e-07,5.57500226737019e-06,6.84697922091628e-07
587.0467,6.14520769198454e-07,6.04741763313428e-06,6.34529765531123e-07
587.071,6.25897680151823e-07,5.94402507257143e-06,2.33840507750133e-07
587.0953,1.07716565064808e-06,7.09012872003634e-06,4.40913000413807e-07
587.1196,1.0623881813647e-06,7.2130357272029e-06,9.26420419937073e-07
587.1439,6.11790052649394e-07,6.16996851925417e-06,1.03059260499303e-06
587.1682,8.43953659736518e-07,6.73686707996294e-06,1.06735938504294e-06
587.1925,1.55046153283081e-07,5.16455030667906e-06,1.29536066992659e-06
587.2168,3.11124420538204e-07,5.60061845629319e-06,1.48870300889984e-06
587.2411,3.33577750586142e-07,5.59381760646944e-06,1.30314710778701e-06
587.2654,0,4.5280340816726e-06,4.79105577078538e-07
587.2897,9.50948971450478e-07,6.69374630092979e-06,1.4966426891517e-07
587.314,9.1821706456741e-07,6.74351793078786e-06,5.42110896038426e-07
587.3383,8.43689813764536e-07,6.51014658549946e-06,3.72315991420613e-07
587.3626,1.72743635092736e-06,8.6496099976805e-06,4.55038106806025e-07
587.3869,6.31262152821565e-07,6.1207481051486e-06,7.35204704552932e-07
587.4112,2.73441571247216e-07,5.64210318722162e-06,1.89087392542131e-06
587.4355,0,4.77626985421133e-06,1.2396934906155e-06
587.4598,0,4.73428924274934e-06,1.11088484070306e-06
587.4841,3.12802265984977e-07,5.26975212481098e-06,4.59718164205228e-07
587.5084,2.79947102294583e-07,5.1170502994201e-06,2.32147722573676e-07
587.5327,6.20665787909557e-07,5.95925080799408e-06,3.17399066212133e-07
